sensor,target_source,feature_set,model_type,selected_features,coefficients,intercept,holdout_r2,holdout_mse,holdout_rmse,holdout_mae
AIT402,actual_next,all51,ridge,"[""FIT101"", ""LIT101"", ""MV101"", ""P101"", ""P102"", ""AIT201"", ""AIT202"", ""AIT203"", ""FIT201"", ""MV201"", ""P201"", ""P202"", ""P203"", ""P204"", ""P205"", ""P206"", ""DPIT301"", ""FIT301"", ""LIT301"", ""MV301"", ""MV302"", ""MV303"", ""MV304"", ""P301"", ""P302"", ""AIT401"", ""AIT402"", ""FIT401"", ""LIT401"", ""P401"", ""P402"", ""P403"", ""P404"", ""UV401"", ""AIT501"", ""AIT502"", ""AIT503"", ""AIT504"", ""FIT501"", ""FIT502"", ""FIT503"", ""FIT504"", ""P501"", ""P502"", ""PIT501"", ""PIT502"", ""PIT503"", ""FIT601"", ""P601"", ""P602"", ""P603""]","{""AIT201"": 0.0646943316994657, ""AIT202"": 0.19934013693460625, ""AIT203"": 0.004029296472299796, ""AIT401"": -0.031213037736567077, ""AIT402"": 0.8264380210689646, ""AIT501"": 0.08173459157571457, ""AIT502"": 0.15409675616665724, ""AIT503"": 0.0037159617444579313, ""AIT504"": 0.008917934951335934, ""DPIT301"": 0.0052379986961320095, ""FIT101"": -0.0011913931121838117, ""FIT201"": 0.0018491623970561268, ""FIT301"": -0.0023727816959186916, ""FIT401"": -0.11756859170488135, ""FIT501"": -0.11481458656779336, ""FIT502"": -0.07241487939927631, ""FIT503"": 0.010603805717673833, ""FIT504"": 0.022550810258335854, ""FIT601"": 0.02219365610713037, ""LIT101"": 3.585806958046719e-06, ""LIT301"": -0.00022406909201356487, ""LIT401"": 3.887260041912084e-05, ""MV101"": 0.00014849672567417746, ""MV201"": -0.01803974440095045, ""MV301"": -0.022855189863824222, ""MV302"": 0.002828441401855862, ""MV303"": 0.008268460995468067, ""MV304"": 0.01034688855113376, ""P101"": -0.003511971135274771, ""P102"": 0.0, ""P201"": 0.0, ""P202"": 0.0, ""P203"": -0.012655288569947644, ""P204"": 0.0, ""P205"": -0.012655288570032256, ""P206"": 0.0, ""P301"": 0.0, ""P302"": -0.05924640900800662, ""P401"": 0.0, ""P402"": 0.0, ""P403"": 0.0, ""P404"": 0.0, ""P501"": 0.0, ""P502"": 0.0, ""P601"": 0.0, ""P602"": 0.007984713676461808, ""P603"": 0.0, ""PIT501"": -0.003997265350684012, ""PIT502"": 0.005305414110042763, ""PIT503"": 0.03531616281934256, ""UV401"": 0.0}",-17.132179950731995,0.9662758279633176,0.0150218063815725,0.122563478987717,0.0925143829665785
FIT401,actual_next,self_only,ols,"[""FIT401""]","{""FIT401"": 0.9242263180970821}",0.1307444096507077,0.297961405617147,9.339745395886175e-06,0.0030560997031978,0.0024097000867351
FIT401,actual_next,self_only,ridge,"[""FIT401""]","{""FIT401"": 0.3194600767551383}",1.174237232750293,-1.527668640275798,3.3627469677923976e-05,0.0057989196992132,0.0050507617076027
FIT401,actual_next,self_plus_local,ols,"[""FIT401""]","{""FIT401"": 0.9242263180970821}",0.1307444096507077,0.297961405617147,9.339745395886175e-06,0.0030560997031978,0.0024097000867351
FIT401,actual_next,self_plus_local,ridge,"[""FIT401""]","{""FIT401"": 0.3194600767551383}",1.174237232750293,-1.527668640275798,3.3627469677923976e-05,0.0057989196992132,0.0050507617076027
FIT401,actual_next,all51,ols,"[""FIT101"", ""LIT101"", ""MV101"", ""P101"", ""P102"", ""AIT201"", ""AIT202"", ""AIT203"", ""FIT201"", ""MV201"", ""P201"", ""P202"", ""P203"", ""P204"", ""P205"", ""P206"", ""DPIT301"", ""FIT301"", ""LIT301"", ""MV301"", ""MV302"", ""MV303"", ""MV304"", ""P301"", ""P302"", ""AIT401"", ""AIT402"", ""FIT401"", ""LIT401"", ""P401"", ""P402"", ""P403"", ""P404"", ""UV401"", ""AIT501"", ""AIT502"", ""AIT503"", ""AIT504"", ""FIT501"", ""FIT502"", ""FIT503"", ""FIT504"", ""P501"", ""P502"", ""PIT501"", ""PIT502"", ""PIT503"", ""FIT601"", ""P601"", ""P602"", ""P603""]","{""AIT201"": -0.0005659447469938807, ""AIT202"": -0.04224908580062604, ""AIT203"": -0.00013846160633224818, ""AIT401"": 0.005607005773685501, ""AIT402"": 0.00024547709510704075, ""AIT501"": 0.059642001267631445, ""AIT502"": -2.617714325469679e-05, ""AIT503"": -3.7194779875744655e-05, ""AIT504"": 0.0007568397092341259, ""DPIT301"": -4.238421508945961e-05, ""FIT101"": -6.411086184780377e-06, ""FIT201"": 0.00017240207957582953, ""FIT301"": 0.0003815006340498234, ""FIT401"": 0.1739807031503854, ""FIT501"": 0.4041548067727439, ""FIT502"": 0.005280320234082636, ""FIT503"": -0.14190480126325153, ""FIT504"": -0.24252409012007176, ""FIT601"": -0.0002810998985184232, ""LIT101"": 2.5849157580178303e-06, ""LIT301"": -2.8752463739761813e-06, ""LIT401"": 1.2376308534590378e-05, ""MV101"": -0.00022191620050098269, ""MV201"": -0.0001259306912581755, ""MV301"": -0.00014085216426638024, ""MV302"": 0.00016274798922696215, ""MV303"": 3.49386916852993e-05, ""MV304"": 2.2422312770257227e-05, ""P101"": -0.0006114592217528976, ""P102"": -1.4465849579401585e-13, ""P201"": 1.6860102723670334e-14, ""P202"": 4.882292486962925e-14, ""P203"": -0.0003723370339449553, ""P204"": -1.769435292731103e-13, ""P205"": -0.0003723370339139714, ""P206"": -3.1504313047214794e-14, ""P301"": -3.469446951953614e-16, ""P302"": -0.00034719841673625114, ""P401"": 2.220446049250313e-16, ""P402"": -3.469446951953614e-17, ""P403"": 5.551115123125783e-17, ""P404"": 0.0, ""P501"": 0.0, ""P502"": 0.0, ""P601"": 0.0, ""P602"": 0.0002148862365855585, ""P603"": 0.0, ""PIT501"": -0.0011422989522825548, ""PIT502"": 0.0031901502940752816, ""PIT503"": 0.00014220269040909027, ""UV401"": -6.071532165918825e-18}",0.3519262784876837,0.370059431649211,8.380571338970683e-06,0.0028949216464302,0.0022928215664135
FIT401,actual_next,all51,ridge,"[""FIT101"", ""LIT101"", ""MV101"", ""P101"", ""P102"", ""AIT201"", ""AIT202"", ""AIT203"", ""FIT201"", ""MV201"", ""P201"", ""P202"", ""P203"", ""P204"", ""P205"", ""P206"", ""DPIT301"", ""FIT301"", ""LIT301"", ""MV301"", ""MV302"", ""MV303"", ""MV304"", ""P301"", ""P302"", ""AIT401"", ""AIT402"", ""FIT401"", ""LIT401"", ""P401"", ""P402"", ""P403"", ""P404"", ""UV401"", ""AIT501"", ""AIT502"", ""AIT503"", ""AIT504"", ""FIT501"", ""FIT502"", ""FIT503"", ""FIT504"", ""P501"", ""P502"", ""PIT501"", ""PIT502"", ""PIT503"", ""FIT601"", ""P601"", ""P602"", ""P603""]","{""AIT201"": -0.0001364419393405985, ""AIT202"": -0.017783919654523257, ""AIT203"": -2.5876141523509623e-06, ""AIT401"": 0.0010844102917682307, ""AIT402"": -0.0010211183599362903, ""AIT501"": 0.0030756340027933253, ""AIT502"": 0.0003553420346678959, ""AIT503"": -0.0002655073703829631, ""AIT504"": 0.007687091486075026, ""DPIT301"": -0.00019507242086090173, ""FIT101"": 9.943826480076028e-05, ""FIT201"": 0.0005839202740575322, ""FIT301"": 0.0013403409992871244, ""FIT401"": 0.037341556389322565, ""FIT501"": 0.03906290283022111, ""FIT502"": 0.0168430709295988, ""FIT503"": -0.006824298351805964, ""FIT504"": -0.00755170689507095, ""FIT601"": -0.0004365577951980542, ""LIT101"": -2.6937354345996546e-06, ""LIT301"": -9.398820035431893e-06, ""LIT401"": 3.214177394376028e-05, ""MV101"": -0.00024002657743940213, ""MV201"": 0.00046612217065656437, ""MV301"": -0.0001408721032375305, ""MV302"": 0.0007368408807277767, ""MV303"": -0.00010922013118357285, ""MV304"": 0.00026966717244050384, ""P101"": -0.001733528478082005, ""P102"": 0.0, ""P201"": 0.0, ""P202"": 0.0, ""P203"": -0.0009015911166361432, ""P204"": 0.0, ""P205"": -0.0009015911166357659, ""P206"": 0.0, ""P301"": 0.0, ""P302"": -0.0008571789066616519, ""P401"": 0.0, ""P402"": 0.0, ""P403"": 0.0, ""P404"": 0.0, ""P501"": 0.0, ""P502"": 0.0, ""P601"": 0.0, ""P602"": 0.0002467867526139101, ""P603"": 0.0, ""PIT501"": -0.0022955071997975817, ""PIT502"": 0.013159452702822419, ""PIT503"": 0.0014924224552924138, ""UV401"": 0.0}",1.9255934918616424,-3.6850090172835577,6.232818501570414e-05,0.0078948201382744,0.0063752458265942
LIT401,actual_next,self_only,ols,"[""LIT401""]","{""LIT401"": 0.9996384928808918}",0.3139310180779375,0.998986677141156,3.190202414724844,1.7861137742945838,1.3974527165680528
LIT401,actual_next,self_only,ridge,"[""LIT401""]","{""LIT401"": 0.9996384567157884}",0.3139632969057402,0.9989866771794952,3.1902022940225154,1.7861137405054908,1.3974526235003466
LIT401,actual_next,self_plus_local,ols,"[""LIT401""]","{""LIT401"": 0.9996384928808918}",0.3139310180779375,0.998986677141156,3.190202414724844,1.7861137742945838,1.3974527165680528
LIT401,actual_next,self_plus_local,ridge,"[""LIT401""]","{""LIT401"": 0.9996384567157884}",0.3139632969057402,0.9989866771794952,3.1902022940225154,1.7861137405054908,1.3974526235003466
LIT401,actual_next,all51,ols,"[""FIT101"", ""LIT101"", ""MV101"", ""P101"", ""P102"", ""AIT201"", ""AIT202"", ""AIT203"", ""FIT201"", ""MV201"", ""P201"", ""P202"", ""P203"", ""P204"", ""P205"", ""P206"", ""DPIT301"", ""FIT301"", ""LIT301"", ""MV301"", ""MV302"", ""MV303"", ""MV304"", ""P301"", ""P302"", ""AIT401"", ""AIT402"", ""FIT401"", ""LIT401"", ""P401"", ""P402"", ""P403"", ""P404"", ""UV401"", ""AIT501"", ""AIT502"", ""AIT503"", ""AIT504"", ""FIT501"", ""FIT502"", ""FIT503"", ""FIT504"", ""P501"", ""P502"", ""PIT501"", ""PIT502"", ""PIT503"", ""FIT601"", ""P601"", ""P602"", ""P603""]","{""AIT201"": -0.004372512718826105, ""AIT202"": 1.5276966241797136, ""AIT203"": 0.005437682756717771, ""AIT401"": 1.5588936345027498, ""AIT402"": 0.03605650412799194, ""AIT501"": -0.49986534777446806, ""AIT502"": -0.09504643531323803, ""AIT503"": 0.01440247406987305, ""AIT504"": 0.029695044169783524, ""DPIT301"": 0.5083672290191605, ""FIT101"": -0.06224573465435654, ""FIT201"": 0.01562514492018166, ""FIT301"": -1.735250264158363, ""FIT401"": -6.9195474310891525, ""FIT501"": 6.659801272502991, ""FIT502"": 0.44052461348397026, ""FIT503"": -13.876417658587645, ""FIT504"": 21.489719068394983, ""FIT601"": -0.20142969226161098, ""LIT101"": -0.00013249405495474598, ""LIT301"": -0.000716997412078868, ""LIT401"": 1.0007333070455229, ""MV101"": 0.16859794523985971, ""MV201"": -0.36746695613387104, ""MV301"": -1.0610406476947523, ""MV302"": -0.5792674125270194, ""MV303"": -0.0702691848921137, ""MV304"": 0.2415300623258831, ""P101"": 0.2874941577975094, ""P102"": 4.5240339252572426e-12, ""P201"": 6.245004513516506e-14, ""P202"": 1.7381096562019138e-12, ""P203"": 0.08949159204080562, ""P204"": 3.655908908939409e-12, ""P205"": 0.08949159203991908, ""P206"": 2.679689803386509e-12, ""P301"": 5.670464098272987e-14, ""P302"": -0.6541939498600521, ""P401"": -2.4702462297909733e-15, ""P402"": 4.085620730620576e-14, ""P403"": 1.2434497875801753e-14, ""P404"": 1.7319479184152442e-14, ""P501"": 0.0, ""P502"": 0.0, ""P601"": 0.0, ""P602"": 2.717126000142316, ""P603"": 0.0, ""PIT501"": 0.10760009278028959, ""PIT502"": 0.20230547323352394, ""PIT503"": -0.11122934754310781, ""UV401"": 4.440892098500626e-16}",-245.3961069072418,0.999742184008256,0.8116714157167035,0.9009280857630666,0.7041454865928781
LIT401,actual_next,all51,ridge,"[""FIT101"", ""LIT101"", ""MV101"", ""P101"", ""P102"", ""AIT201"", ""AIT202"", ""AIT203"", ""FIT201"", ""MV201"", ""P201"", ""P202"", ""P203"", ""P204"", ""P205"", ""P206"", ""DPIT301"", ""FIT301"", ""LIT301"", ""MV301"", ""MV302"", ""MV303"", ""MV304"", ""P301"", ""P302"", ""AIT401"", ""AIT402"", ""FIT401"", ""LIT401"", ""P401"", ""P402"", ""P403"", ""P404"", ""UV401"", ""AIT501"", ""AIT502"", ""AIT503"", ""AIT504"", ""FIT501"", ""FIT502"", ""FIT503"", ""FIT504"", ""P501"", ""P502"", ""PIT501"", ""PIT502"", ""PIT503"", ""FIT601"", ""P601"", ""P602"", ""P603""]","{""AIT201"": -0.012047640091157859, ""AIT202"": 0.23747709930092678, ""AIT203"": -0.0010089574559559644, ""AIT401"": 0.10946030735858693, ""AIT402"": 0.04444425367990825, ""AIT501"": -0.030827809014238355, ""AIT502"": -0.09395146192150713, ""AIT503"": 0.014845589677550435, ""AIT504"": -0.0027601826577296133, ""DPIT301"": 0.5056225191984423, ""FIT101"": -0.06344869547297934, ""FIT201"": 0.034474911673593345, ""FIT301"": -1.7150728438987513, ""FIT401"": -0.2628893023812913, ""FIT501"": -0.027698822678267298, ""FIT502"": 0.2117659257673076, ""FIT503"": -0.07954810928789413, ""FIT504"": 0.12244137415497387, ""FIT601"": -0.03915870999171832, ""LIT101"": -5.1419975172015414e-05, ""LIT301"": -0.0007631195465322928, ""LIT401"": 1.0006310194923076, ""MV101"": 0.16773180058708154, ""MV201"": -0.3362288185711325, ""MV301"": -0.8689229023207543, ""MV302"": -0.5628554367001738, ""MV303"": -0.08083132218556618, ""MV304"": 0.23680463347304553, ""P101"": 0.2501063934212865, ""P102"": 0.0, ""P201"": 0.0, ""P202"": 0.0, ""P203"": 0.06715782879328801, ""P204"": 0.0, ""P205"": 0.0671578287921811, ""P206"": 0.0, ""P301"": 0.0, ""P302"": -0.6715296912020902, ""P401"": 0.0, ""P402"": 0.0, ""P403"": 0.0, ""P404"": 0.0, ""P501"": 0.0, ""P502"": 0.0, ""P601"": 0.0, ""P602"": 2.245061060833838, ""P603"": 0.0, ""PIT501"": 0.09376967279568281, ""PIT502"": 0.16242716732211757, ""PIT503"": -0.11421770511125919, ""UV401"": 0.0}",-18.29559587626227,0.999745399745096,0.8015474445236132,0.8952918208738496,0.6996568660584273
AIT501,actual_next,self_only,ols,"[""AIT501""]","{""AIT501"": 0.9936918308691682}",0.0497398677257638,0.7928619317544214,1.0306464138106476e-06,0.0010152075717855,0.0005101859772746
AIT501,actual_next,self_only,ridge,"[""AIT501""]","{""AIT501"": 0.35011987381620846}",5.124594910477477,-8.85381524478361,4.902913033034765e-05,0.0070020804287259,0.0068238738746449
AIT501,actual_next,self_plus_local,ols,"[""AIT501""]","{""AIT501"": 0.9936918308691682}",0.0497398677257638,0.7928619317544214,1.0306464138106476e-06,0.0010152075717855,0.0005101859772746
AIT501,actual_next,self_plus_local,ridge,"[""AIT501""]","{""AIT501"": 0.35011987381620846}",5.124594910477477,-8.85381524478361,4.902913033034765e-05,0.0070020804287259,0.0068238738746449
AIT501,actual_next,all51,ols,"[""FIT101"", ""LIT101"", ""MV101"", ""P101"", ""P102"", ""AIT201"", ""AIT202"", ""AIT203"", ""FIT201"", ""MV201"", ""P201"", ""P202"", ""P203"", ""P204"", ""P205"", ""P206"", ""DPIT301"", ""FIT301"", ""LIT301"", ""MV301"", ""MV302"", ""MV303"", ""MV304"", ""P301"", ""P302"", ""AIT401"", ""AIT402"", ""FIT401"", ""LIT401"", ""P401"", ""P402"", ""P403"", ""P404"", ""UV401"", ""AIT501"", ""AIT502"", ""AIT503"", ""AIT504"", ""FIT501"", ""FIT502"", ""FIT503"", ""FIT504"", ""P501"", ""P502"", ""PIT501"", ""PIT502"", ""PIT503"", ""FIT601"", ""P601"", ""P602"", ""P603""]","{""AIT201"": 0.00011630499331430604, ""AIT202"": 0.009627835113287535, ""AIT203"": 2.0174904643303898e-05, ""AIT401"": 0.0026627097485861515, ""AIT402"": -5.3782420820620695e-05, ""AIT501"": 0.9675918196766133, ""AIT502"": -0.00011440191946609189, ""AIT503"": 3.963880563418506e-05, ""AIT504"": -0.0002467186080535664, ""DPIT301"": -2.6148010049392885e-05, ""FIT101"": -1.2885542321633989e-05, ""FIT201"": 0.00020641345988632945, ""FIT301"": 0.00014678227626036683, ""FIT401"": 0.002235290561747259, ""FIT501"": 0.005769117025669978, ""FIT502"": 7.922815615329389e-05, ""FIT503"": 0.0031858502024179106, ""FIT504"": 0.008063112433158054, ""FIT601"": -0.00011203202904366016, ""LIT101"": -6.991164044531131e-07, ""LIT301"": -5.600296084850784e-07, ""LIT401"": 2.042816891251859e-06, ""MV101"": 6.958295812258679e-05, ""MV201"": -0.00012499586656101699, ""MV301"": -0.0002817340492523488, ""MV302"": 7.78746636224965e-05, ""MV303"": -0.00010056085096970095, ""MV304"": -4.5578343358037996e-05, ""P101"": 0.00014178475865056495, ""P102"": -3.467737978279234e-14, ""P201"": 3.090843553321676e-15, ""P202"": -4.53933765576231e-15, ""P203"": -7.77889406148033e-05, ""P204"": -1.3423290257108533e-14, ""P205"": -7.778894063093536e-05, ""P206"": -1.7911019889460533e-15, ""P301"": -7.37257477290143e-16, ""P302"": 1.53588380533338e-05, ""P401"": 4.440892098500626e-16, ""P402"": -4.440892098500626e-16, ""P403"": 1.1102230246251565e-16, ""P404"": -8.326672684688674e-17, ""P501"": 0.0, ""P502"": 0.0, ""P601"": 0.0, ""P602"": 0.0004648881851391849, ""P603"": 0.0, ""PIT501"": -0.00021118538045962736, ""PIT502"": -0.00016772331003477557, ""PIT503"": 0.00028821806979552594, ""UV401"": 0.0}",-0.2625185004087589,0.7913547218820933,1.0381457617718024e-06,0.0010188943820493,0.0005843233211885
AIT501,actual_next,all51,ridge,"[""FIT101"", ""LIT101"", ""MV101"", ""P101"", ""P102"", ""AIT201"", ""AIT202"", ""AIT203"", ""FIT201"", ""MV201"", ""P201"", ""P202"", ""P203"", ""P204"", ""P205"", ""P206"", ""DPIT301"", ""FIT301"", ""LIT301"", ""MV301"", ""MV302"", ""MV303"", ""MV304"", ""P301"", ""P302"", ""AIT401"", ""AIT402"", ""FIT401"", ""LIT401"", ""P401"", ""P402"", ""P403"", ""P404"", ""UV401"", ""AIT501"", ""AIT502"", ""AIT503"", ""AIT504"", ""FIT501"", ""FIT502"", ""FIT503"", ""FIT504"", ""P501"", ""P502"", ""PIT501"", ""PIT502"", ""PIT503"", ""FIT601"", ""P601"", ""P602"", ""P603""]","{""AIT201"": 0.001965209821199817, ""AIT202"": 0.01635007786872205, ""AIT203"": -0.0010843101081715162, ""AIT401"": 0.0011750342411799486, ""AIT402"": 0.0010380961057619763, ""AIT501"": 0.0921477468762819, ""AIT502"": -0.00469167227801507, ""AIT503"": -3.492360533812921e-05, ""AIT504"": 0.001107943911674597, ""DPIT301"": -0.0002421451224102312, ""FIT101"": 6.382987830120202e-05, ""FIT201"": 0.00556073048708595, ""FIT301"": 0.0007576016728945711, ""FIT401"": -0.002256021587445823, ""FIT501"": -0.0030132292915201744, ""FIT502"": 0.003113159407059099, ""FIT503"": 0.00034887186084250026, ""FIT504"": 0.0005329212024609974, ""FIT601"": 0.0003862635920608471, ""LIT101"": -5.677405359703696e-06, ""LIT301"": -1.404079079802324e-05, ""LIT401"": 3.069501789174343e-05, ""MV101"": -0.0002210385792230495, ""MV201"": -0.0018047679009805307, ""MV301"": 0.0010801199290719145, ""MV302"": 0.000538360100697905, ""MV303"": -0.00019429067455254144, ""MV304"": -0.00030078964245781143, ""P101"": 0.000553878320043232, ""P102"": 0.0, ""P201"": 0.0, ""P202"": 0.0, ""P203"": 0.0008680476765956905, ""P204"": 0.0, ""P205"": 0.0008680476765949126, ""P206"": 0.0, ""P301"": 0.0, ""P302"": 0.0005035755121311732, ""P401"": 0.0, ""P402"": 0.0, ""P403"": 0.0, ""P404"": 0.0, ""P501"": 0.0, ""P502"": 0.0, ""P601"": 0.0, ""P602"": -0.0030092082069871945, ""P603"": 0.0, ""PIT501"": 0.0007506358141010616, ""PIT502"": -0.0018742168751481887, ""PIT503"": 0.00226985496797422, ""UV401"": 0.0}",6.569700365869524,-9.413150059202442,5.181218428794638e-05,0.0071980680941448,0.0061172357781636
AIT502,actual_next,self_only,ols,"[""AIT502""]","{""AIT502"": 0.9919183802452942}",1.1751298421729928,0.9715404557532928,0.0149638332905265,0.1223267480583317,0.0817596050901075
AIT502,actual_next,self_only,ridge,"[""AIT502""]","{""AIT502"": 0.9917882161734457}",1.194062943449751,0.971540133248009,0.0149640028615941,0.1223274411634369,0.0818013387378756
AIT502,actual_next,self_plus_local,ols,"[""AIT502""]","{""AIT502"": 0.9919183802452942}",1.1751298421729928,0.9715404557532928,0.0149638332905265,0.1223267480583317,0.0817596050901075
AIT502,actual_next,self_plus_local,ridge,"[""AIT502""]","{""AIT502"": 0.9917882161734457}",1.194062943449751,0.971540133248009,0.0149640028615941,0.1223274411634369,0.0818013387378756
AIT502,actual_next,all51,ols,"[""FIT101"", ""LIT101"", ""MV101"", ""P101"", ""P102"", ""AIT201"", ""AIT202"", ""AIT203"", ""FIT201"", ""MV201"", ""P201"", ""P202"", ""P203"", ""P204"", ""P205"", ""P206"", ""DPIT301"", ""FIT301"", ""LIT301"", ""MV301"", ""MV302"", ""MV303"", ""MV304"", ""P301"", ""P302"", ""AIT401"", ""AIT402"", ""FIT401"", ""LIT401"", ""P401"", ""P402"", ""P403"", ""P404"", ""UV401"", ""AIT501"", ""AIT502"", ""AIT503"", ""AIT504"", ""FIT501"", ""FIT502"", ""FIT503"", ""FIT504"", ""P501"", ""P502"", ""PIT501"", ""PIT502"", ""PIT503"", ""FIT601"", ""P601"", ""P602"", ""P603""]","{""AIT201"": -0.029599188586362568, ""AIT202"": 1.3008048271892643, ""AIT203"": 0.011858762615458408, ""AIT401"": -0.08732493763600982, ""AIT402"": 0.12720394471049606, ""AIT501"": -3.501517184757279, ""AIT502"": 0.824938417108676, ""AIT503"": 0.004416975486991492, ""AIT504"": -0.01606634380771471, ""DPIT301"": -0.0027221570239965853, ""FIT101"": 0.0005478683620228776, ""FIT201"": -0.03688138472201885, ""FIT301"": 0.018899684109514113, ""FIT401"": 1.6194651073947044, ""FIT501"": -0.22930445379036152, ""FIT502"": 0.07987621021349266, ""FIT503"": -1.0901906173247897, ""FIT504"": -0.11940730134288828, ""FIT601"": -0.005978027219133559, ""LIT101"": -0.0001774700208756301, ""LIT301"": -0.00013224040333748022, ""LIT401"": 0.0005619394740290912, ""MV101"": 0.01214201716137712, ""MV201"": -0.03622729450403504, ""MV301"": -0.002219436326492346, ""MV302"": 0.018489727518338942, ""MV303"": -0.0006081088584156229, ""MV304"": 0.0068392722189318635, ""P101"": 0.06074575957164577, ""P102"": 9.87817466713281e-13, ""P201"": 2.220446049250313e-15, ""P202"": -6.238759509002989e-13, ""P203"": 0.009567698239018811, ""P204"": -5.767331057171532e-13, ""P205"": 0.009567698238856677, ""P206"": -7.122497036604614e-13, ""P301"": 3.774758283725532e-15, ""P302"": -0.004754250069153795, ""P401"": -2.6645352591003757e-15, ""P402"": 2.1371793224034263e-15, ""P403"": -4.440892098500626e-16, ""P404"": 8.881784197001252e-16, ""P501"": 0.0, ""P502"": 0.0, ""P601"": 0.0, ""P602"": 0.03896176929129442, ""P603"": 0.0, ""PIT501"": 0.01692663021679991, ""PIT502"": -0.10479061611759345, ""PIT503"": -0.026519901962629128, ""UV401"": 0.0}",36.908430933830246,0.9722441426891144,0.0145938395230551,0.1208049648112823,0.091153231345135
AIT502,actual_next,all51,ridge,"[""FIT101"", ""LIT101"", ""MV101"", ""P101"", ""P102"", ""AIT201"", ""AIT202"", ""AIT203"", ""FIT201"", ""MV201"", ""P201"", ""P202"", ""P203"", ""P204"", ""P205"", ""P206"", ""DPIT301"", ""FIT301"", ""LIT301"", ""MV301"", ""MV302"", ""MV303"", ""MV304"", ""P301"", ""P302"", ""AIT401"", ""AIT402"", ""FIT401"", ""LIT401"", ""P401"", ""P402"", ""P403"", ""P404"", ""UV401"", ""AIT501"", ""AIT502"", ""AIT503"", ""AIT504"", ""FIT501"", ""FIT502"", ""FIT503"", ""FIT504"", ""P501"", ""P502"", ""PIT501"", ""PIT502"", ""PIT503"", ""FIT601"", ""P601"", ""P602"", ""P603""]","{""AIT201"": -0.042269055940950886, ""AIT202"": 0.0877761752053198, ""AIT203"": 0.009319697402332534, ""AIT401"": -0.007556659909592111, ""AIT402"": 0.12590872152017665, ""AIT501"": -0.32007259558782614, ""AIT502"": 0.841476893562863, ""AIT503"": 0.0037539808572696603, ""AIT504"": -0.01397787457705391, ""DPIT301"": -0.0017282008863280945, ""FIT101"": -0.0009828259862390723, ""FIT201"": -0.05033470776305997, ""FIT301"": 0.014577183478442765, ""FIT401"": 0.09790149697399478, ""FIT501"": 0.06379182508512245, ""FIT502"": 0.059613783461264565, ""FIT503"": -0.01847873753814392, ""FIT504"": -0.01251695935179481, ""FIT601"": -0.006235225602681072, ""LIT101"": -0.00010773790370720584, ""LIT301"": -0.00014087282824483676, ""LIT401"": 0.000455510216424107, ""MV101"": 0.01159031223635202, ""MV201"": -0.023242590850089062, ""MV301"": -0.003914798682320964, ""MV302"": 0.015859033403711087, ""MV303"": -0.00018871155501228257, ""MV304"": 0.007691847686183501, ""P101"": 0.047259750410127775, ""P102"": 0.0, ""P201"": 0.0, ""P202"": 0.0, ""P203"": 0.0018637721625628359, ""P204"": 0.0, ""P205"": 0.0018637721627199038, ""P206"": 0.0, ""P301"": 0.0, ""P302"": -0.006331510886541008, ""P401"": 0.0, ""P402"": 0.0, ""P403"": 0.0, ""P404"": 0.0, ""P501"": 0.0, ""P502"": 0.0, ""P601"": 0.0, ""P602"": 0.042817148575869365, ""P603"": 0.0, ""PIT501"": 0.01197201440426727, ""PIT502"": -0.07781370363743513, ""PIT503"": -0.03088419365930886, ""UV401"": 0.0}",15.718142278071412,0.9717266664067322,0.0148659250053188,0.1219258996494134,0.0919515057436947
AIT503,actual_next,self_only,ols,"[""AIT503""]","{""AIT503"": 0.994940268852066}",1.3531059452769796,0.9854494086544467,0.0615198109776463,0.2480318749226525,0.1021167284396447
AIT503,actual_next,self_only,ridge,"[""AIT503""]","{""AIT503"": 0.9949235700252216}",1.357572969822229,0.9854486847190508,0.0615228717720606,0.2480380450093506,0.1021689243421695
AIT503,actual_next,self_plus_local,ols,"[""AIT503""]","{""AIT503"": 0.994940268852066}",1.3531059452769796,0.9854494086544467,0.0615198109776463,0.2480318749226525,0.1021167284396447
AIT503,actual_next,self_plus_local,ridge,"[""AIT503""]","{""AIT503"": 0.9949235700252216}",1.357572969822229,0.9854486847190508,0.0615228717720606,0.2480380450093506,0.1021689243421695
