S,G,Prec,Rec,F1,eTaP,eTaR,eTaF1,FPA,Scen
0.5,15.0,51.21942372102584,82.10893584027913,63.08593895437588,11.337970444587542,68.10368052449208,19.43961404464928,1005.0,100.0
0.5,20.0,48.4980056980057,82.49079278930024,61.08368020668868,11.12640301744483,70.27956410459005,19.211337491901336,982.0,100.0
0.5,25.0,46.54334705972068,82.81449893390192,59.59381799921888,11.60561003687549,74.15547817128896,20.070164213986303,778.0,100.0
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.1,53.41184932122629,23.03159527040124,32.184842082453,39.48523261360196,47.54393095355047,43.14147341235661,3104.0,100.0
0.6,0.5,57.098894418905054,29.131614654002718,38.57991811169155,45.30698710152994,51.35986270651747,48.14392197120752,3091.0,100.0
0.6,1.0,61.41808225997137,38.26516766815274,47.15282090479148,48.18592606035188,52.14926043445472,50.08931552694599,2976.0,100.0
0.6,1.5,61.18237590630229,46.78038379530916,53.02078298695022,48.702838831420095,56.32917471060599,52.239134049160064,2499.0,100.0
0.6,2.0,62.36748329621381,54.27989920527234,58.04332055135247,48.843296558647246,56.96418471465775,52.59209526125564,2376.0,100.0
0.6,2.5,62.89071114942759,60.80248110098856,61.82896902441188,47.68931040173116,59.24708593326861,52.84361112410013,2245.0,100.0
0.6,3.0,63.38958587765071,66.40240356658266,64.86102696152682,45.102187905201376,59.73758299584966,51.39835141044482,2223.0,100.0
0.6,3.5,63.28848354544508,70.75208373715837,66.81249084785473,42.01281305680297,59.96477236508755,49.40867664096265,2196.0,100.0
0.6,4.0,63.06113018220228,74.06474122892034,68.12144550819205,38.68077707957127,61.920642004098006,47.61639690176612,2187.0,100.0
