dataset,S,G,Prec,Rec,F1,eTaP,eTaR,eTaF1,FPA,Scen,num_monitored,num_sensors,num_actuators
BATADAL,3.0,2.0,94.11764705882352,37.37486095661847,53.503184713375795,97.39341251927436,61.648212476479955,75.50387879849657,0.0,100.0,42,30,12
BATADAL,3.0,2.16,93.37016574585635,37.59733036707453,53.608247422680414,97.07190835091102,61.75025329280649,75.48335655739974,0.0,100.0,42,30,12
BATADAL,3.0,2.5,92.45283018867924,38.15350389321468,54.01574803149606,92.24499457699036,61.94687183383992,74.11919953220976,2.0,100.0,42,30,12
BATADAL,3.0,3.0,90.93264248704664,39.04338153503893,54.63035019455253,94.44869391801592,62.29017404834274,75.07041053856017,1.0,100.0,42,30,12
BATADAL,3.0,3.5,88.64197530864197,39.93325917686318,55.061349693251536,89.61688558365776,62.7828285569547,73.83742935653777,2.0,100.0,42,30,12
BATADAL,3.0,4.0,87.08133971291866,40.48943270300334,55.277145026575546,92.7902753772178,63.067149732233304,75.09450623607528,1.0,100.0,42,30,12
BATADAL,3.0,4.5,86.11764705882354,40.711902113459395,55.2870090634441,91.96039332532185,63.14978651034882,74.8794078126171,1.0,100.0,42,30,12
BATADAL,3.0,5.0,84.40366972477065,40.934371523915466,55.1310861423221,93.0692544613675,63.3134769865393,75.3604703784963,0.0,100.0,42,30,12
BATADAL,3.0,6.0,81.22270742358079,41.37931034482759,54.826823876197494,88.5374016003372,63.566453177015504,74.00218227842609,3.0,100.0,42,30,12
BATADAL,3.0,7.0,77.96257796257797,41.71301446051168,54.347826086956516,88.56622378251843,63.84919127225359,74.20354116437757,1.0,100.0,42,30,12
BATADAL,3.0,8.0,75.0,42.04671857619577,53.884533143264434,84.87224088020584,64.13192936749168,73.05863384013857,2.0,100.0,42,30,12
BATADAL,3.0,9.0,71.80451127819549,42.49165739710789,53.389238294898675,86.92406567753899,64.38490555796787,73.97575588101839,1.0,100.0,42,30,12
BATADAL,3.0,10.0,68.9165186500888,43.159065628476085,53.077975376196996,77.44381562955937,64.72716746272978,70.51676388779408,0.0,100.0,42,30,12
BATADAL,3.0,12.0,65.59865092748736,43.270300333704114,52.14477211796247,76.12082289045603,64.77181031987264,69.98923065470521,0.0,100.0,42,30,12
BATADAL,3.0,15.0,62.14057507987221,43.270300333704114,51.016393442622956,68.72454282066741,64.77181031987264,66.68965776486718,1.0,100.0,42,30,12
BATADAL,3.0,20.0,55.16265912305516,43.38153503893214,48.567870485678704,51.31970646476094,64.80980424084528,57.281221792287,3.0,100.0,42,30,12
BATADAL,3.0,25.0,51.58311345646438,43.49276974416018,47.193723596861794,50.13639268885285,64.84779816181792,56.55098582849064,3.0,100.0,42,30,12
BATADAL,3.5,0.1,98.33333333333333,26.251390433815352,41.43985952589991,99.42337686025546,52.8195831524099,68.9884290337861,0.0,78.57142857142857,42,30,12
BATADAL,3.5,0.5,96.93486590038314,28.142380422691883,43.62068965517241,97.81227803110076,53.78761398176292,69.40755674109977,1.0,78.57142857142857,42,30,12
BATADAL,3.5,1.0,96.5986394557823,31.590656284760843,47.61106454316849,98.45002108740046,55.29556556665219,70.81633644972204,0.0,78.57142857142857,42,30,12
BATADAL,3.5,1.5,95.65217391304348,34.260289210233594,50.45045045045045,98.10881985380205,56.48997684180055,71.69738807773399,0.0,78.57142857142857,42,30,12
BATADAL,3.5,2.0,94.04761904761905,35.15016685205784,51.174089068825914,97.2164459767265,56.84630554349399,71.74214061885348,0.0,78.57142857142857,42,30,12
BATADAL,3.5,2.16,93.27485380116958,35.483870967741936,51.41015310233682,96.85950883203965,56.948346359820526,71.72571063198866,0.0,78.57142857142857,42,30,12
BATADAL,3.5,2.5,92.09039548022598,36.26251390433816,52.03511572226655,91.35991069245179,57.30200644087422,70.42968760104864,2.0,78.57142857142857,42,30,12
BATADAL,3.5,3.0,90.7103825136612,36.92992213570634,52.490118577075094,93.99567019158911,57.569320813431744,71.40523489562123,1.0,78.57142857142857,42,30,12
BATADAL,3.5,3.5,87.98955613577023,37.4860956618465,52.574102964118566,88.25489643387499,57.921397814444916,69.94084768266539,2.0,78.57142857142857,42,30,12
BATADAL,3.5,4.0,86.29441624365482,37.81979977753059,52.590873936581595,91.88902995580128,58.12308221160804,71.20589884776352,1.0,78.57142857142857,42,30,12
BATADAL,3.5,4.5,85.25,37.93103448275862,52.501924557351806,90.98642392482435,58.1677250687509,70.96649107730785,1.0,78.57142857142857,42,30,12
BATADAL,3.5,5.0,83.45498783454988,38.15350389321468,52.36641221374045,92.13286478543469,58.33141554494138,71.43543184262482,0.0,78.57142857142857,42,30,12
BATADAL,3.5,6.0,80.13856812933025,38.598442714126804,52.1021021021021,87.27160817025191,58.58439173541756,70.10687367996537,3.0,78.57142857142857,42,30,12
BATADAL,3.5,7.0,76.75438596491229,38.9321468298109,51.66051660516605,84.49436252660016,58.867129830655664,69.39019016929362,1.0,78.57142857142857,42,30,12
BATADAL,3.5,8.0,73.69519832985387,39.265850945494996,51.23367198838898,80.66998068023052,59.14986792589376,68.25381017629043,2.0,78.57142857142857,42,30,12
BATADAL,3.5,9.0,70.35573122529645,39.59955506117909,50.6761565836299,82.75475270041932,59.28379649732234,69.0800623631813,1.0,78.57142857142857,42,30,12
BATADAL,3.5,10.0,68.76190476190476,40.155728587319246,50.70224719101124,81.77419156498533,59.50701078303663,68.88584777534369,1.0,78.57142857142857,42,30,12
BATADAL,3.5,12.0,65.28028933092224,40.155728587319246,49.72451790633609,80.25250613573284,59.50701078303663,68.34005802639426,1.0,78.57142857142857,42,30,12
BATADAL,3.5,15.0,61.60409556313993,40.155728587319246,48.619528619528616,64.57551924466203,59.50701078303663,61.93774609777052,2.0,78.57142857142857,42,30,12
BATADAL,3.5,20.0,55.4364471669219,40.266963292547274,46.649484536082475,48.776706373307746,59.545004704009266,53.62561542942398,2.0,78.57142857142857,42,30,12
BATADAL,3.5,25.0,51.70940170940172,40.3781979977753,45.34665833853842,47.59111647176558,59.58299862498191,52.91616216730709,2.0,78.57142857142857,42,30,12
BATADAL,4.0,0.1,98.23788546255507,24.805339265850947,39.60923623445826,99.37614936199492,51.96085721522652,68.24067720624328,0.0,71.42857142857143,42,30,12
BATADAL,4.0,0.5,96.73469387755102,26.362625139043384,41.43356643356643,97.60132163007049,52.7503166160081,68.4861259669226,1.0,71.42857142857143,42,30,12
BATADAL,4.0,1.0,96.30996309963099,29.03225806451613,44.61538461538462,98.21656024735526,53.82540888695904,69.54062151239823,0.0,71.42857142857143,42,30,12
BATADAL,4.0,1.5,95.22184300341297,31.03448275862069,46.81208053691275,97.77338396296904,54.808320668693014,70.24164520958767,0.0,71.42857142857143,42,30,12
BATADAL,4.0,2.0,93.4640522875817,31.81312569521691,47.46887966804979,96.90157224214433,55.22444456506007,70.3539817431154,0.0,71.42857142857143,42,30,12
BATADAL,4.0,2.16,92.60450160771704,32.03559510567297,47.603305785123965,96.48190956283591,55.326485381386604,70.32555690952132,0.0,71.42857142857143,42,30,12
BATADAL,4.0,2.5,91.30434782608695,32.70300333704116,48.157248157248155,90.56731096641404,55.642151541467655,68.93343228349231,2.0,71.42857142857143,42,30,12
BATADAL,4.0,3.0,89.82035928143712,33.37041156840934,48.661800486618006,93.45495960587228,55.902816977854975,69.95813170251911,1.0,71.42857142857143,42,30,12
BATADAL,4.0,3.5,87.17948717948718,34.03781979977753,48.96,87.5234991979824,56.292887899840785,68.5172340701695,2.0,71.42857142857143,42,30,12
BATADAL,4.0,4.0,85.59556786703601,34.37152391546162,49.047619047619044,91.60724337177868,56.494572297003906,69.88856970086495,1.0,71.42857142857143,42,30,12
BATADAL,4.0,4.5,84.46866485013625,34.48275862068966,48.973143759873615,90.6405085682897,56.53921515414676,69.6392558160861,1.0,71.42857142857143,42,30,12
BATADAL,4.0,5.0,82.75862068965517,34.705228031145715,48.90282131661442,92.05082626518657,56.70290563033724,70.17705368999223,0.0,71.42857142857143,42,30,12
BATADAL,4.0,6.0,79.39698492462311,35.15016685205784,48.727833461835004,81.85112802667498,56.955881820813424,67.17100497892359,3.0,71.42857142857143,42,30,12
BATADAL,4.0,7.0,75.95238095238095,35.483870967741936,48.369977255496586,81.98407588552843,57.238619916051526,67.4122179830285,1.0,71.42857142857143,42,30,12
BATADAL,4.0,8.0,72.78911564625851,35.706340378198,47.91044776119403,78.10184313796539,57.40231039224201,66.17105269783863,2.0,71.42857142857143,42,30,12
BATADAL,4.0,9.0,69.82758620689656,36.04004449388209,47.54218635363169,81.67329348288402,57.536238963670584,67.51224644167702,0.0,71.42857142857143,42,30,12
BATADAL,4.0,10.0,68.125,36.373748609566185,47.42567077592458,80.64350056960092,57.67016753509914,67.24894585176158,0.0,71.42857142857143,42,30,12
BATADAL,4.0,12.0,64.62450592885376,36.373748609566185,46.54804270462633,79.22179754699918,57.67016753509914,66.74948868221942,0.0,71.42857142857143,42,30,12
BATADAL,4.0,15.0,61.12149532710281,36.373748609566185,45.60669456066946,68.72959297760742,57.67016753509914,62.71605461213419,1.0,71.42857142857143,42,30,12
BATADAL,4.0,20.0,55.51782682512734,36.373748609566185,43.95161290322581,58.409039945357954,57.67016753509914,58.03725218885906,1.0,71.42857142857143,42,30,12
BATADAL,4.0,25.0,51.90476190476191,36.373748609566185,42.77305428384565,57.80479752185048,57.67016753509914,57.737404047250216,1.0,71.42857142857143,42,30,12
BATADAL,4.5,0.1,98.08612440191388,22.803114571746384,37.00361010830325,99.27510657367296,50.51590316977854,66.9595816121982,0.0,71.42857142857143,42,30,12
BATADAL,4.5,0.5,96.47577092511013,24.360400444938822,38.898756660746,97.42457092107493,51.30536257056014,67.21448489947885,1.0,71.42857142857143,42,30,12
BATADAL,4.5,1.0,96.03174603174604,26.918798665183534,42.050390964378806,98.0624036166006,52.33581198436822,68.24782458895847,0.0,71.42857142857143,42,30,12
BATADAL,4.5,1.5,94.85294117647058,28.698553948832036,44.064901793339025,97.5582780959935,53.333876103632946,68.9652970289209,0.0,71.42857142857143,42,30,12
BATADAL,4.5,2.0,92.98245614035088,29.477196885428253,44.763513513513516,96.59967306408963,53.74335106382979,69.06326611758567,0.0,71.42857142857143,42,30,12
BATADAL,4.5,2.16,92.06896551724138,29.699666295884313,44.91169049621531,96.13168980247526,53.84539188015632,69.02719337437748,0.0,71.42857142857143,42,30,12
BATADAL,4.5,2.5,90.63545150501672,30.14460511679644,45.24207011686144,89.61625352091882,54.08507019829207,67.45799185618593,2.0,71.42857142857143,42,30,12
BATADAL,4.5,3.0,88.96103896103897,30.478309232480534,45.401822700911346,89.82394616144607,54.23175387176148,67.63092524481807,1.0,71.42857142857143,42,30,12
BATADAL,4.5,3.5,85.98130841121495,30.700778642936594,45.24590163934426,86.87611094954725,54.46984910985672,66.95810269616791,2.0,71.42857142857143,42,30,12
BATADAL,4.5,4.0,84.24242424242424,30.923248053392662,45.240032546786004,87.36661212840114,54.633539586047185,67.22735440190621,1.0,71.42857142857143,42,30,12
BATADAL,4.5,4.5,83.03571428571429,31.03448275862069,45.18218623481781,82.51868227311638,54.678182443190046,65.77368329270315,1.0,71.42857142857143,42,30,12
BATADAL,4.5,5.0,81.21387283236994,31.25695216907675,45.140562248995984,83.58859771901311,54.84187291938052,66.2304365863208,0.0,71.42857142857143,42,30,12
BATADAL,4.5,6.0,77.9291553133515,31.81312569521691,45.18167456556082,73.5797163616634,55.13284303082935,63.034391850608195,3.0,71.42857142857143,42,30,12
BATADAL,4.5,7.0,74.55012853470437,32.25806451612903,45.03105590062112,74.05424221707665,55.45357504704009,63.418140542998245,1.0,71.42857142857143,42,30,12
BATADAL,4.5,8.0,71.67070217917676,32.92547274749722,45.1219512195122,70.25542793453026,55.68818750904617,62.129349400790886,2.0,71.42857142857143,42,30,12
BATADAL,4.5,9.0,68.50574712643677,33.14794215795328,44.677661169415295,76.39159129451116,55.764175350991465,64.46807733657624,0.0,71.42857142857143,42,30,12
BATADAL,4.5,10.0,66.51785714285714,33.14794215795328,44.24647364513734,75.5826354757587,55.764175350991465,64.17823640529363,0.0,71.42857142857143,42,30,12
BATADAL,4.5,12.0,62.869198312236286,33.14794215795328,43.40859431900947,65.35421511415717,55.764175350991465,60.17953008714968,0.0,71.42857142857143,42,30,12
BATADAL,4.5,15.0,59.36254980079681,33.14794215795328,42.54104211277659,63.17642903317876,55.764175350991465,59.239340255522045,1.0,71.42857142857143,42,30,12
BATADAL,4.5,20.0,53.8878842676311,33.14794215795328,41.04683195592286,52.46595027886068,55.764175350991465,54.06480745135182,1.0,71.42857142857143,42,30,12
BATADAL,4.5,25.0,50.33783783783784,33.14794215795328,39.97317236753856,51.9835207659999,55.764175350991465,53.80752019439221,1.0,71.42857142857143,42,30,12
BATADAL,5.0,0.1,97.95918367346938,21.357063403781982,35.06849315068493,99.1474750239384,42.26007743522941,59.2610493449986,0.0,71.42857142857143,42,30,12
BATADAL,5.0,0.5,96.2085308056872,22.58064516129032,36.57657657657658,97.0700392801759,46.69220400926328,63.054303738596786,1.0,71.42857142857143,42,30,12
BATADAL,5.0,1.0,95.6896551724138,24.694104560622915,39.257294429708224,97.7601018984945,51.43303119119989,67.40388469725711,0.0,71.42857142857143,42,30,12
BATADAL,5.0,1.5,94.39999999999999,26.251390433815352,41.079199303742385,96.99797008371569,52.35510746851932,68.00447946825936,0.0,71.42857142857143,42,30,12
BATADAL,5.0,2.0,92.33716475095785,26.807563959955505,41.55172413793103,93.86503936713106,52.688594586770876,67.49224664932824,0.0,71.42857142857143,42,30,12
BATADAL,5.0,2.16,91.35338345864662,27.030033370411566,41.71673819742489,93.25847839786213,52.79063540309741,67.41806510457347,0.0,71.42857142857143,42,30,12
BATADAL,5.0,2.5,89.74358974358975,27.252502780867633,41.80887372013652,88.627968580331,52.954325879287886,66.29691019113562,2.0,71.42857142857143,42,30,12
BATADAL,5.0,3.0,87.98586572438163,27.697441601779754,42.13197969543147,88.80562940712203,53.139003473729915,66.49131501171989,1.0,71.42857142857143,42,30,12
BATADAL,5.0,3.5,84.7972972972973,27.919911012235815,42.00836820083682,85.52032531220193,53.377098711825155,65.72946731203825,2.0,71.42857142857143,42,30,12
BATADAL,5.0,4.0,83.06188925081433,28.364849833147943,42.28855721393035,86.10885419828116,53.616777029960915,66.08492937581329,1.0,71.42857142857143,42,30,12
BATADAL,5.0,4.5,82.16560509554141,28.698553948832036,42.53915910964551,85.36248264777,53.73740772904906,65.9548835355738,1.0,71.42857142857143,42,30,12
BATADAL,5.0,5.0,80.55555555555556,29.03225806451613,42.68192968111202,86.83147654096224,53.93909212621219,66.54247485028654,0.0,71.42857142857143,42,30,12
BATADAL,5.0,6.0,77.23342939481267,29.810901001112345,43.01765650080257,76.57471780020401,54.30605007960631,63.54593615325336,3.0,71.42857142857143,42,30,12
BATADAL,5.0,7.0,73.71273712737127,30.255839822024473,42.90220820189275,76.97008572036724,54.46467469966711,63.79059340113945,1.0,71.42857142857143,42,30,12
BATADAL,5.0,8.0,70.66326530612244,30.81201334816463,42.91247095274981,72.69197164756247,54.65464430453032,62.39590780625276,2.0,71.42857142857143,42,30,12
BATADAL,5.0,9.0,67.3913043478261,31.03448275862069,42.4980959634425,75.54274219286079,54.730632146475614,63.47424491399056,0.0,71.42857142857143,42,30,12
BATADAL,5.0,10.0,65.33957845433255,31.03448275862069,42.081447963800905,74.51681861618637,54.730632146475614,63.10921514262204,0.0,71.42857142857143,42,30,12
BATADAL,5.0,12.0,61.58940397350994,31.03448275862069,41.27218934911242,64.02340928199744,54.730632146475614,59.013430111964304,0.0,71.42857142857143,42,30,12
BATADAL,5.0,15.0,58.490566037735846,31.03448275862069,40.55232558139535,61.97048064195214,54.730632146475614,58.12598524409778,1.0,71.42857142857143,42,30,12
BATADAL,5.0,20.0,53.550863723608444,31.03448275862069,39.29577464788732,52.76091696062542,54.730632146475614,53.727727656163715,0.0,71.42857142857143,42,30,12
BATADAL,5.0,25.0,50.08976660682226,31.03448275862069,38.324175824175825,51.01268494291224,54.730632146475614,52.80629681882334,1.0,71.42857142857143,42,30,12
