variant,target,variable_type,source,S,G,complexity,equation,holdout_r2,residual_tail_ratio,delta,threshold,growth_cap,max_train_cusum,max_test_cusum,total_alarm_rate,benign_alarm_rate,attack_alarm_rate,num_alarm_intervals,longest_alarm_interval
geco_matched_plus_actuator_persistence,P_J415,sensor,selected_sensor_delta,1.39,5.0,3.0,82.73172 - P_J415,0.4711623390450026,6.948374351067468,10.609020198594408,47.985504897129886,101.03060589010192,34.521945969158196,27.884655131755835,0.0,0.0,0.0,0,0
geco_matched_plus_actuator_persistence,P_J302,sensor,selected_sensor_delta,1.39,5.0,7.0,(S_PU8 + (L_T5 + -3.343674)) * 2.5377998,0.35730883248633993,4.438215667651566,4.24721539661027,13.952896703508761,35.18897368656011,10.038055182380404,35.18897368656011,0.02658045977011494,0.0027144408251900108,0.20528455284552846,10,40
geco_matched_plus_actuator_persistence,P_J306,sensor,selected_sensor_delta,1.39,5.0,5.0,(2.7484903 - L_T5) * 7.3260493,0.3262452518119333,3.602263886295136,10.582777581074764,16.47693664900465,69.39082455437847,11.853911258276726,27.939646807437626,0.0009578544061302681,0.0,0.008130081300813009,2,3
geco_matched_plus_actuator_persistence,P_J307,sensor,selected_sensor_delta,1.39,5.0,7.0,(L_T5 * 2.6905053) + (P_J307 * -0.3057421),0.4059912413169757,3.959460665546642,4.0887858203577006,12.709049848482108,33.15297895027061,9.143201329843244,33.15297895027061,0.02753831417624521,0.0027144408251900108,0.21341463414634146,10,40
geco_matched_plus_actuator_persistence,P_J317,sensor,selected_sensor_delta,1.39,5.0,3.0,67.91844 - P_J317,0.3768622058564455,4.939036745149259,7.515931709124317,42.09677537079651,79.67643391641809,30.28544990704785,79.67643391641809,0.020114942528735632,0.005971769815418024,0.12601626016260162,2,60
geco_matched_plus_actuator_persistence,P_J14,sensor,selected_sensor_delta,1.39,5.0,5.0,(P_J422 * 0.4271824) + -12.582657,0.1636725399235337,10.745782704219174,3.605277546779343,14.874801017038752,32.90118875093547,10.701295695711334,32.90118875093547,0.009818007662835249,0.0005428881650380022,0.07926829268292683,5,12
geco_matched_plus_actuator_persistence,P_J422,sensor,selected_sensor_delta,1.39,5.0,5.0,(P_J300 * -0.15230241) + L_T3,0.2456647871840082,5.903007528222809,2.0275990476852326,7.005808159207308,17.14380339763347,5.040149754825402,4.521236868359633,0.0,0.0,0.0,0,0
geco_matched_plus_actuator_persistence,S_PU1,actuator,actuator_persistence,1.39,5.0,1.0,S_PU1,,,1e-06,1e-06,5.999999999999999e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_actuator_persistence,S_PU2,actuator,actuator_persistence,1.39,5.0,1.0,S_PU2,,,0.23580629418937082,1.0622292510767746,2.241260722023629,0.7641937058106292,1.2925811174318875,0.00023946360153256704,0.0,0.0020325203252032522,1,1
geco_matched_plus_actuator_persistence,S_PU3,actuator,actuator_persistence,1.39,5.0,1.0,S_PU3,,,1e-06,1e-06,5.999999999999999e-06,0.0,0.0,0.0,0.0,0.0,0,0
