variant,S,G,num_monitored,monitored_sensors,monitored_actuators,Precision,Recall,F1,eTaP,eTaR,eTaF1,FPA,Scen,TP,FP,TN,FN,system_total_alarm_rate,system_benign_alarm_rate,system_attack_alarm_rate,system_num_alarm_intervals,system_longest_alarm_interval,threshold_min,threshold_max,growth_cap_min,growth_cap_max,max_test_cusum_max
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.2,5.98,39,14,25,98.49027315290053,76.25121147509208,85.95557789164326,96.75941628288021,50.057581825051614,65.98067608443813,4.0,75.0,39338,603,397725,12252,0.08877395436501763,0.0015138278002048563,0.7625121147509207,159,2042,1e-06,1729.4492941622932,6.98e-06,1730.4488091214969,413.17382239197815
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.2,6.0,39,14,25,98.48336962234401,76.27641015700716,85.96895583689252,96.70435216764002,50.065397414627675,65.97465536020715,4.0,75.0,39351,606,397722,12239,0.08880951640076636,0.0015213592817979152,0.7627641015700717,156,2042,1e-06,1729.4492941622932,7e-06,1730.452151980892,413.17599150244354
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.2,7.0,39,14,25,98.35963867381378,76.82690443884474,86.26994319047515,94.00476566013467,50.24274382742715,65.48546143220209,4.0,75.0,39635,661,397667,11955,0.08956298703319271,0.00165943644433733,0.7682690443884473,76,10065,1e-06,1729.4492941622932,8e-06,1730.6192949506587,413.2844470257121
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.2,8.0,39,14,25,98.23936696340257,77.00717193254508,86.33706400086928,92.52125249372394,50.37920232236085,65.23627800203329,4.0,75.0,39728,712,397616,11862,0.08988304535493134,0.0017874716314193327,0.7700717193254507,59,10070,1e-06,1729.4492941622932,9e-06,1730.7864379204252,413.39290254898066
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.2,9.0,39,14,25,98.08730373912401,77.13704206241519,86.35974002018207,89.76307016109104,52.21593659158702,66.02472981040626,5.0,75.0,39795,776,397552,11795,0.09017420952262412,0.0019481432387379244,0.771370420624152,56,30709,1e-06,1729.4492941622932,1e-05,1730.9535808901917,413.50135807224916
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.2,10.0,39,14,25,97.9278814246737,77.22426826904439,86.35245413067744,89.04261351246083,52.3353809754358,65.9236837826565,4.0,75.0,39840,843,397485,11750,0.09042314377286528,0.0021163463276495753,0.7722426826904439,58,30710,1e-06,1729.4492941622932,1.1e-05,1731.1207238599582,413.6098135955177
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.2,12.0,39,14,25,97.64559190259645,77.41616592362861,86.3620637460537,88.85284972425809,54.32661081048139,67.42690841750685,4.0,75.0,39939,963,397365,11651,0.0909098991371761,0.0024176055913719347,0.7741616592362861,56,30721,1e-06,1729.4492941622932,1.3000000000000001e-05,1731.455009799491,413.8267246420548
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.2,15.0,39,14,25,97.28843210146512,77.61387865865478,86.34457179207953,88.8158578359868,54.57806676185908,67.60952853587064,4.0,75.0,40041,1116,397212,11549,0.09147666908192159,0.002801711152617943,0.7761387865865478,50,30729,1e-06,1729.4492941622932,1.6e-05,1731.9564387087905,414.1520912118604
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.2,20.0,39,14,25,96.61588080968542,77.80771467338631,86.19775169910992,86.87517035345833,56.50814219055217,68.47595291334667,7.0,75.0,40141,1406,396922,11449,0.09234349370329704,0.0035297543732803116,0.7780771467338632,54,30738,1e-06,1729.4492941622932,2.1e-05,1732.7921535576231,414.69436882820315
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.2,25.0,39,14,25,95.96670323904021,77.98992052723396,86.04944608409257,86.82497670157895,58.43659681232204,69.85682495397015,10.0,75.0,40235,1691,396637,11355,0.09318586942509524,0.004245245124620915,0.7798992052723396,54,30933,1e-06,1729.4492941622932,2.6e-05,1733.6278684064555,415.23664644454584
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,0.0,39,14,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,398328,51590,0.0,0.0,0.0,0,0,1e-06,2017.6908431893419,1e-06,2017.6908431893419,481.27946808997103
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,0.1,39,14,25,98.07953618987227,20.986625314983524,34.57503712337735,97.97461659146998,40.677976272028424,57.487697080320444,18.0,75.0,10827,212,398116,40763,0.024535582039393846,0.000532224699242835,0.20986625314983523,1862,1012,1e-06,2017.6908431893419,1.1e-06,2017.7075574863186,481.29031364229786
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,0.5,39,14,25,98.37386776977391,26.735801511920915,42.04477907667922,98.32197248794833,46.19987664809984,62.86195517004424,17.0,75.0,13793,228,398100,37797,0.0311634564520646,0.0005723926010724829,0.26735801511920915,2145,1012,1e-06,2017.6908431893419,1.5e-06,2017.7744146742252,481.3336958516053
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,1.0,39,14,25,98.45689003992662,35.37119596821089,52.044948947578575,98.75046858517614,46.97180866921753,63.662031691707114,7.0,75.0,18248,286,398042,33342,0.04119417316044257,0.0007180012452049567,0.35371195968210895,2038,1013,1e-06,2017.6908431893419,2e-06,2017.8579861591083,481.3879236132396
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,1.5,39,14,25,98.61410532799508,43.44640434192673,60.31835735141754,98.82797530140934,47.558002274185384,64.21463519906364,6.0,75.0,22414,315,398013,29176,0.0505180944083144,0.0007908055672711936,0.4344640434192673,1949,1014,1e-06,2017.6908431893419,2.4999999999999998e-06,2017.9415576439917,481.44215137487384
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,2.0,39,14,25,98.67769843968416,50.62802868773018,66.92117500864731,98.96708222958766,48.08578191995811,64.7237925064408,5.0,75.0,26119,350,397978,25471,0.05883072026458155,0.0008786728525235484,0.5062802868773018,1761,1014,1e-06,2017.6908431893419,3e-06,2018.0251291288748,481.4963791365081
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,2.5,39,14,25,98.70291340434827,56.9354526070944,72.21477830090106,98.97076626750227,48.57874326836616,65.16965675732999,5.0,75.0,29373,386,397942,22217,0.06614316386541548,0.0009690506316402563,0.569354526070944,1492,1144,1e-06,2017.6908431893419,3.4999999999999995e-06,2018.1087006137582,481.5506068981424
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,3.0,39,14,25,98.72121193535527,62.39968986237643,76.46646634758133,98.8411252214578,49.009225045401884,65.5274328532311,4.0,75.0,32192,417,397911,19398,0.07247765148315916,0.0010468759414351992,0.6239968986237643,1214,1145,1e-06,2017.6908431893419,4e-06,2018.1922720986413,481.60483465977666
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,3.5,39,14,25,98.72770613745368,66.63306842411319,79.56578597136871,98.76541196507802,49.19540013278025,65.67690312063685,5.0,75.0,34376,443,397885,17214,0.07738965767095338,0.001112148781908377,0.666330684241132,947,1146,1e-06,2017.6908431893419,4.5e-06,2018.2758435835246,481.6590624214109
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,4.0,39,14,25,98.67408158233569,69.81779414615235,81.7749423904283,98.62780543639029,49.34720914735695,65.78146934204048,6.0,75.0,36019,484,397844,15571,0.08113256193350789,0.0012150790303468498,0.6981779414615236,727,1146,1e-06,2017.6908431893419,4.9999999999999996e-06,2018.3594150684078,481.7132901830452
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,4.5,39,14,25,98.66567631376502,72.09536731924791,83.31336028761186,98.46029924538429,49.47778291372559,65.85994952191011,4.0,75.0,37194,503,397825,14396,0.08378637885125734,0.0012627784137695568,0.7209536731924792,487,1147,1e-06,2017.6908431893419,5.5e-06,2018.4429865532911,481.76751794467947
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,5.0,39,14,25,98.6158631415241,73.74685016476062,84.38726849284684,98.12559064100985,49.59601415578297,65.88932186555489,4.0,75.0,38046,534,397794,13544,0.08574895869914073,0.0013406037235644997,0.7374685016476061,348,1147,1e-06,2017.6908431893419,5.999999999999999e-06,2018.5265580381742,481.8217457063137
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,5.98,39,14,25,98.52933731585077,75.45066873425083,85.45929568806534,96.94125427561295,49.796553622127874,65.79545429894914,3.0,75.0,38925,581,397747,12665,0.08780711151809885,0.0014585969351890904,0.7545066873425083,149,2042,1e-06,2017.6908431893419,6.98e-06,2018.6903581485456,481.9280321191169
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,6.0,39,14,25,98.52234198674155,75.47586741616593,85.47282465536922,96.88623933358681,49.804369211703936,65.7895973458129,3.0,75.0,38938,584,397744,12652,0.08784267355384759,0.0014661284167821493,0.7547586741616592,146,2042,1e-06,2017.6908431893419,7e-06,2018.6937010079407,481.9302012295823
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,7.0,39,14,25,98.39955849889624,76.03411513859275,85.78301659850854,94.24169486333102,49.988393269912315,65.32604904046285,3.0,75.0,39226,638,397690,12364,0.08860281206797684,0.0016016950854572112,0.7603411513859275,66,10065,1e-06,2017.6908431893419,8e-06,2018.8608439777074,482.03865675285084
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,8.0,39,14,25,98.28047286996076,76.22213607288234,85.85714129758408,92.78928873529924,50.13023042233311,65.09325601487012,3.0,75.0,39323,688,397640,12267,0.08892953827141835,0.001727219778674861,0.7622213607288234,49,10070,1e-06,2017.6908431893419,9e-06,2019.027986947474,482.1471122761194
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,9.0,39,14,25,98.12904833084205,76.35006784260516,85.88030088302628,89.98745625360728,51.966919015109326,65.88554727749155,4.0,75.0,39389,751,397577,12201,0.08921625718464253,0.0018853808921290996,0.7635006784260515,46,30500,1e-06,2017.6908431893419,1e-05,2019.1951299172404,482.2555677993879
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,10.0,39,14,25,97.97272117462921,76.43923240938166,85.87667817205823,89.26891239264036,52.08640907540805,65.78736534727254,3.0,75.0,39435,816,397512,12155,0.0894629688076494,0.0020485629933120445,0.7643923240938166,48,30501,1e-06,2017.6908431893419,1.1e-05,2019.3622728870068,482.36402332265646
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,12.0,39,14,25,97.69194652432847,76.62919170381856,85.8880910740085,89.10008460671777,54.07759323400369,67.30543762328026,3.0,75.0,39533,934,397394,12057,0.08994305629025734,0.0023448012693056976,0.7662919170381857,46,30512,1e-06,2017.6908431893419,1.3000000000000001e-05,2019.6965588265398,482.5809343691935
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,15.0,39,14,25,97.3401773215119,76.82496607869741,85.8743107239971,89.12137905868502,54.32900350893143,67.5059296313532,3.0,75.0,39634,1083,397245,11956,0.09049871309883134,0.002718864855094294,0.7682496607869742,40,30520,1e-06,2017.6908431893419,1.6e-05,2020.1979877358392,482.90630093899915
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,20.0,39,14,25,96.65977375015204,77.01492537313432,85.7263067047845,86.63764178427375,56.25898758472461,68.21918802472088,7.0,75.0,39732,1373,396955,11858,0.0913610924657382,0.003446908075756663,0.7701492537313432,45,30529,1e-06,2017.6908431893419,2.1e-05,2021.0337025846718,483.4485785553419
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.4,25.0,39,14,25,96.00077140033267,77.19325450668735,85.57583832045813,87.10424619936795,56.46680574695374,68.51657744645446,9.0,75.0,39824,1659,396669,11766,0.0922012455603021,0.00416490932096162,0.7719325450668735,44,30724,1e-06,2017.6908431893419,2.6e-05,2021.8694174335042,483.9908561716846
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,0.0,39,14,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,398328,51590,0.0,0.0,0.0,0,0,1e-06,2046.5149980920469,1e-06,2046.5149980920469,488.1548890626849
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,0.1,39,14,25,98.07744626825065,20.963364993215738,34.54333487711005,97.97455733325722,40.648348624227744,57.45809374401723,18.0,75.0,10815,212,398116,40775,0.024508910512582294,0.000532224699242835,0.20963364993215738,1863,1010,1e-06,2046.5149980920469,1.1e-06,2046.5317123890236,488.16573461501173
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,0.5,39,14,25,98.3724748376044,26.712541190153132,42.01588438848153,98.3219652156692,46.17015764739926,62.83443753555426,17.0,75.0,13781,228,398100,37809,0.031136784925253045,0.0005723926010724829,0.26712541190153133,2146,1010,1e-06,2046.5149980920469,1.5e-06,2046.5985695769302,488.20911682431915
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,1.0,39,14,25,98.45589029262499,35.347935646443105,52.019625741670474,98.75050651174723,46.94208966851695,63.63473852508433,7.0,75.0,18236,286,398042,33354,0.04116750163363102,0.0007180012452049567,0.35347935646443107,2039,1011,1e-06,2046.5149980920469,2e-06,2046.6821410618134,488.26334458595346
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,1.5,39,14,25,98.61343428118673,43.425082380306264,60.29767992679119,98.82777341452156,47.52832894993476,64.18753777055666,6.0,75.0,22403,315,398013,29187,0.050493645508737146,0.0007908055672711936,0.4342508238030626,1949,1012,1e-06,2046.5149980920469,2.4999999999999998e-06,2046.7657125466967,488.3175723475877
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,2.0,39,14,25,98.67714868848742,50.60670672610971,66.90241902419024,98.9668954104005,48.05610859570747,64.6968670701987,5.0,75.0,26108,350,397978,25482,0.05880627136500429,0.0008786728525235484,0.5060670672610971,1761,1012,1e-06,2046.5149980920469,3e-06,2046.8492840315798,488.37180010922197
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,2.5,39,14,25,98.70243377706063,56.914130645473925,72.19749686493398,98.9705751889816,48.54906994411553,65.14290856548693,5.0,75.0,29362,386,397942,22228,0.06611871496583822,0.0009690506316402563,0.5691413064547393,1492,1144,1e-06,2046.5149980920469,3.4999999999999995e-06,2046.9328555164632,488.4260278708563
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,3.0,39,14,25,98.72078041597644,62.37836790075596,76.4503254620611,98.84090152528842,48.97955172115126,65.5008551536786,4.0,75.0,32181,417,397911,19409,0.0724532025835819,0.0010468759414351992,0.6237836790075596,1214,1145,1e-06,2046.5149980920469,4e-06,2047.0164270013463,488.4802556324905
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,3.5,39,14,25,98.72723093719473,66.6078697421981,79.54766424371499,98.76677573897553,49.16563545562972,65.65067454653222,5.0,75.0,34363,443,397885,17227,0.07736076351690753,0.001112148781908377,0.666078697421981,949,1146,1e-06,2046.5149980920469,4.5e-06,2047.0999984862297,488.5344833941248
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,4.0,39,14,25,98.67360920800219,69.79259546423725,81.7574931880109,98.62951349119032,49.31744447020641,65.75539803926809,6.0,75.0,36006,484,397844,15584,0.08110366777946204,0.0012150790303468498,0.6979259546423725,729,1146,1e-06,2046.5149980920469,4.9999999999999996e-06,2047.1835699711128,488.5887111557591
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,4.5,39,14,25,98.66528684392082,72.07404535762745,83.29898292934271,98.46266563626915,49.45070756531861,65.83648765612257,4.0,75.0,37183,503,397825,14407,0.08376192995168008,0.0012627784137695568,0.7207404535762745,489,1147,1e-06,2046.5149980920469,5.5e-06,2047.2671414559961,488.64293891739334
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,5.0,39,14,25,98.61546838134252,73.72552820314014,84.37316296764604,98.1290292548201,49.568938807375986,65.8661985696523,4.0,75.0,38035,534,397794,13555,0.08572450979956348,0.0013406037235644997,0.7372552820314014,350,1147,1e-06,2046.5149980920469,5.999999999999999e-06,2047.3507129408792,488.6971666790276
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,5.98,39,14,25,98.52892771236866,75.42934677263035,85.44546302903882,96.95031891162901,49.76947827372088,65.77390213547034,3.0,75.0,38914,581,397747,12676,0.08778266261852159,0.0014585969351890904,0.7542934677263036,151,2042,1e-06,2046.5149980920469,6.98e-06,2047.5145130512506,488.80345309183076
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,6.0,39,14,25,98.52193060160461,75.45454545454545,85.45899605931878,96.8955341143253,49.77729386329695,65.76811181939924,3.0,75.0,38927,584,397744,12663,0.08781822465427033,0.0014661284167821493,0.7545454545454545,148,2042,1e-06,2046.5149980920469,7e-06,2047.5178559106457,488.80562220229615
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,7.0,39,14,25,98.39911675407122,76.01279317697228,85.76927703596776,94.273441483485,49.961317921505334,65.31054512713894,3.0,75.0,39215,638,397690,12375,0.08857836316839958,0.0016016950854572112,0.7601279317697228,68,10065,1e-06,2046.5149980920469,8e-06,2047.6849988804124,488.9140777255647
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,8.0,39,14,25,98.28,76.20081411126188,85.8434326891582,92.84133255855865,50.10315507392611,65.08321880044716,3.0,75.0,39312,688,397640,12278,0.08890508937184109,0.001727219778674861,0.7620081411126187,51,10070,1e-06,2046.5149980920469,9e-06,2047.852141850179,489.02253324883327
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,9.0,39,14,25,98.12853547309925,76.32874588098468,85.86661433290811,90.07902875403626,51.93984366670234,65.8882948636876,4.0,75.0,39378,751,397577,12212,0.08919180828506527,0.0018853808921290996,0.7632874588098468,48,30470,1e-06,2046.5149980920469,1e-05,2048.0192848199454,489.1309887721018
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,10.0,39,14,25,97.97216699801193,76.4179104477612,85.8630077316781,89.36595661437805,52.05933372700107,65.79208213736855,3.0,75.0,39424,816,397512,12166,0.08943851990807214,0.0020485629933120445,0.764179104477612,50,30471,1e-06,2046.5149980920469,1.1e-05,2048.1864277897116,489.23944429537033
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,12.0,39,14,25,97.69131896381253,76.6078697421981,85.87445407730917,89.19748634141902,54.050517885596705,67.31221641603706,3.0,75.0,39522,934,397394,12068,0.08991860739068008,0.0023448012693056976,0.766078697421981,48,30482,1e-06,2046.5149980920469,1.3000000000000001e-05,2048.5207137292446,489.4563553419074
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,15.0,39,14,25,97.33945855647816,76.80364411707696,85.86070902314293,89.21803148382446,54.30192816052444,67.51271597711606,3.0,75.0,39623,1083,397245,11967,0.09047426419925408,0.002718864855094294,0.7680364411707695,42,30490,1e-06,2046.5149980920469,1.6e-05,2049.022142638544,489.781721911713
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,20.0,39,14,25,96.65887964179686,76.99360341151386,85.71274437874929,86.75175993272515,56.231912236317626,68.23460716711503,7.0,75.0,39721,1373,396955,11869,0.09133664356616095,0.003446908075756663,0.7699360341151386,47,30499,1e-06,2046.5149980920469,2.1e-05,2049.857857487377,490.32399952805577
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.42,25.0,39,14,25,95.99971064814815,77.17193254506687,85.562313296512,87.2151300292028,56.43973039854675,68.5308998368085,9.0,75.0,39813,1659,396669,11777,0.09217679666072484,0.00416490932096162,0.7717193254506687,46,30694,1e-06,2046.5149980920469,2.6e-05,2050.693572336209,490.86627714439845
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,0.0,39,14,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,398328,51590,0.0,0.0,0.0,0,0,1e-06,2305.932392216391,1e-06,2305.932392216391,550.0336778171098
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,0.1,39,14,25,98.10248418736823,20.744330296569103,34.246947951167215,97.98790666717119,40.468889559958825,57.28085411741296,18.0,75.0,10702,207,398121,40888,0.02424664049893536,0.00051967222992107,0.20744330296569102,1840,995,1e-06,2305.932392216391,1.1e-06,2305.9491065133675,550.0445233694367
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,0.5,39,14,25,98.39163360980888,26.443109129676294,41.68359941944848,98.33476645219181,45.98655483551005,62.6667922569267,17.0,75.0,13642,223,398105,37948,0.030816726603514418,0.000559840131750718,0.26443109129676295,2130,995,1e-06,2305.932392216391,1.5e-06,2306.015963701274,550.0879055787441
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,1.0,39,14,25,98.46665939102914,34.977708858305874,51.61908576005493,98.74209971256995,46.75611168123017,63.46190235018675,7.0,75.0,18045,281,398047,33545,0.040731866695708996,0.0007054487758831917,0.3497770885830587,2012,996,1e-06,2305.932392216391,2e-06,2306.0995351861575,550.1421333403783
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,1.5,39,14,25,98.62007567326953,42.94436906377205,59.833907231112015,98.8202366350522,47.341046392922465,64.01494718959444,6.0,75.0,22155,310,398018,29435,0.04993132081846025,0.0007782530979494286,0.4294436906377205,1928,998,1e-06,2305.932392216391,2.4999999999999998e-06,2306.1831066710406,550.1963611020127
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,2.0,39,14,25,98.68174697183906,50.060089164566776,66.42404290068286,98.9603038908989,47.86987101524042,64.52647742079684,5.0,75.0,25826,345,397983,25764,0.05816837734876133,0.0008661203832017834,0.5006008916456678,1743,1000,1e-06,2305.932392216391,3e-06,2306.2666781559237,550.250588863647
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,2.5,39,14,25,98.70509465384222,56.293855398333015,71.6971350277116,98.96554574485735,48.36499362231571,64.97591075602212,5.0,75.0,29042,381,397947,22548,0.065396361114692,0.0009564981623184913,0.5629385539833301,1480,1140,1e-06,2305.932392216391,3.4999999999999995e-06,2306.350249640807,550.3048166252812
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,3.0,39,14,25,98.72263905252062,61.721263810816055,75.9553456419064,98.83579970071767,48.79850451056779,65.33764958310229,4.0,75.0,31842,412,397916,19748,0.07168861881498406,0.0010343234721134343,0.6172126381081605,1207,1141,1e-06,2305.932392216391,4e-06,2306.4338211256904,550.3590443869155
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,3.5,39,14,25,98.72873976896732,65.93525877107966,79.06652410394682,98.76198671033858,48.98682080929026,65.49001412557749,5.0,75.0,34016,438,397890,17574,0.07657839873043533,0.001099596312586612,0.6593525877107966,944,1142,1e-06,2305.932392216391,4.5e-06,2306.5173926105736,550.4132721485497
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,4.0,39,14,25,98.67437870149998,69.11223105252957,81.28904290730017,98.62296734395277,49.1423440818326,65.5981264996966,6.0,75.0,35655,479,397849,15935,0.08031241248405264,0.0012025265610250849,0.6911223105252956,724,1142,1e-06,2305.932392216391,4.9999999999999996e-06,2306.6009640954567,550.467499910184
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,4.5,39,14,25,98.66559485530546,71.3742973444466,82.82982791586998,98.45150629918089,49.27644940036707,65.67938540228985,4.0,75.0,36822,498,397830,14768,0.08294844838392774,0.0012502259444477917,0.713742973444466,482,1143,1e-06,2305.932392216391,5.5e-06,2306.68453558034,550.5217276718183
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,5.0,39,14,25,98.61507448228919,73.0141500290754,83.90524240702997,98.11032284029558,49.39440658372473,65.70773961427835,4.0,75.0,37668,529,397799,13922,0.08489769246840535,0.0013280512542427347,0.730141500290754,343,1143,1e-06,2305.932392216391,5.999999999999999e-06,2306.7681070652234,550.5759554334526
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,5.98,39,14,25,98.52734384987089,74.69858499709245,84.97403613992923,96.92022232468017,49.59448928557009,65.61401069979844,3.0,75.0,38537,576,397752,13053,0.08693361901502052,0.0014460444658673255,0.7469858499709245,147,2042,1e-06,2305.932392216391,6.98e-06,2306.9319071755945,550.6822418462557
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,6.0,39,14,25,98.52027907689948,74.72378367900757,84.9877093001466,96.86448624300535,49.60230487514616,65.60807049188516,3.0,75.0,38550,579,397749,13040,0.08696918105076926,0.0014535759474603844,0.7472378367900756,144,2042,1e-06,2305.932392216391,7e-06,2306.9352500349896,550.6844109567211
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,7.0,39,14,25,98.39604713036869,75.2704012405505,85.29350392619845,94.23614403994624,49.78605487465483,65.15170402488555,3.0,75.0,38832,633,397695,12758,0.08771598380149272,0.0015891426161354463,0.752704012405505,66,10065,1e-06,2305.932392216391,8e-06,2307.1023930047563,550.7928664799896
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,8.0,39,14,25,98.2757750176714,75.4584221748401,85.36874191355453,92.8019633527666,49.927892027075615,64.9255391431152,3.0,75.0,38929,683,397645,12661,0.08804271000493423,0.0017146673093530959,0.7545842217484009,49,10070,1e-06,2305.932392216391,9e-06,2307.2695359745226,550.9013220032582
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,9.0,39,14,25,98.12284542412118,75.5863539445629,85.39269251404234,90.0129899349457,51.76458061985184,65.72950370200485,4.0,75.0,38995,746,397582,12595,0.08832942891815843,0.0018728284228073347,0.755863539445629,46,30151,1e-06,2305.932392216391,1e-05,2307.4366789442893,551.0097775265267
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,10.0,39,14,25,97.96497039044465,75.6755185113394,85.38964589575906,89.29361860893657,51.884070680150565,65.63241603573393,3.0,75.0,39041,811,397517,12549,0.08857614054116528,0.0020360105239902795,0.756755185113394,48,30152,1e-06,2305.932392216391,1.1e-05,2307.6038219140555,551.1182330497952
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,12.0,39,14,25,97.68144154936607,75.86547780577632,85.40225621331471,89.12337882873896,53.8752548387462,67.15511363071435,3.0,75.0,39139,929,397399,12451,0.08905622802377322,0.0023322487999839327,0.7586547780577632,46,30163,1e-06,2305.932392216391,1.3000000000000001e-05,2307.9381078535885,551.3351440963323
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,15.0,39,14,25,97.32625626271144,76.06125218065517,85.3897375636506,89.14321919342999,54.12666511367393,67.35574884802739,3.0,75.0,39240,1078,397250,12350,0.08961188483234722,0.002706312385772529,0.7606125218065517,40,30171,1e-06,2305.932392216391,1.6e-05,2308.439536762888,551.660510666138
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,1.6,20.0,39,14,25,96.63931607134083,76.25121147509208,85.24313079656757,86.6567392064855,56.05664918946711,68.07611372975941,7.0,75.0,39338,1368,396960,12252,0.09047426419925408,0.003434355606434898,0.7625121147509207,45,30180,1e-06,2305.932392216391,2.1e-05,2309.2752516117207,552.2027882824807
