variant,target,variable_type,source,S,G,complexity,equation,holdout_r2,residual_tail_ratio,delta,threshold,growth_cap,max_train_cusum,max_test_cusum,total_alarm_rate,benign_alarm_rate,attack_alarm_rate,num_alarm_intervals,longest_alarm_interval
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,UV401,actuator,actuator_persistence,1.0,25.0,1.0,UV401,,,0.001423358315117391,0.9985766416848826,1.0341605995628174,0.9985766416848826,1.0341605995628174,0.0002355984868353789,0.00019581852141953366,0.000542740841248304,4,28
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P501,actuator,actuator_persistence,1.0,25.0,1.0,P501,,,0.0014233583151173938,0.9985766416848826,1.0341605995628174,0.9985766416848826,1.0341605995628174,0.00023782111406967491,0.00019581852141953366,0.0005621244427214577,4,29
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P502,actuator,actuator_persistence,1.0,25.0,1.0,P502,,,1e-06,1e-06,2.6e-05,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P601,actuator,actuator_persistence,1.0,25.0,1.0,P601,,,1e-06,1e-06,2.6e-05,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P602,actuator,actuator_persistence,1.0,25.0,1.0,P602,,,0.023252724092464913,1.3024182772260522,1.883736379537675,1.3024182772260522,1.6279564145205612,5.1120426388808625e-05,0.0,0.00044582283388253536,2,14
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P603,actuator,actuator_persistence,1.0,25.0,1.0,P603,,,1e-06,1e-06,2.6e-05,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT101,sensor,no_holdout_quality_gate,1.42,2.0,5.0,(LIT101 * -5.3608805e-5) + 0.031951737,-0.02073055819816272,4.142017125521039,0.03810283754570068,3.0294345447363895,3.105640219827791,2.1334046089692884,2.1797146193093173,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,LIT101,sensor,no_holdout_quality_gate,1.42,2.0,5.0,(FIT201 - FIT101) * -0.19228067,0.40181479216081095,4.537950991815633,0.45541297011116505,10.425733004810704,11.336558945033033,7.342065496345566,11.336558945033033,0.004234104881333932,7.782530979494287e-05,0.036324869160690054,11,1012
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT201,sensor,no_holdout_quality_gate,1.42,2.0,3.0,FIT301 * 0.0019161832,-0.028412093537082406,1.72743861513076,0.02363255310208697,3.128753895758634,3.176019001962808,2.2033478139145313,2.5178618086527687,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,DPIT301,sensor,no_holdout_quality_gate,1.42,2.0,7.0,P302 - ((FIT301 * 0.4284513) - -1.027144),0.43800956563704907,25.153209621175467,0.16714296976649062,2046.5149980920469,2046.8492840315798,1441.2077451352443,63.35953520982656,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT301,sensor,no_holdout_quality_gate,1.42,2.0,3.0,MV303 * -0.0026802947,-0.010334711974421706,19.166696097155796,0.02845999811762023,3.0189241265158895,3.0758441227511297,2.1260029059971055,3.0758441227511297,0.00030449993109855575,0.0,0.0026555534018220584,10,25
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,LIT301,sensor,no_holdout_quality_gate,1.42,2.0,5.0,(FIT301 - FIT201) * -0.18929929,0.336680080211637,4.001021228958368,0.35900655586676056,4.915939190039018,5.633952301772539,3.461929007069731,5.633952301772539,0.005487666641476891,0.00010293024843847282,0.047063384376817216,15,956
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,AIT401,sensor,no_holdout_quality_gate,1.42,2.0,9.0,(FIT301 * (MV304 * (MV304 * 1.11552225e-7))) * AIT401,-0.0007011429606935682,4.054639083289264,0.09907165330484896,209.5001098377679,209.6982531443776,147.5352886181464,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,LIT401,sensor,no_holdout_quality_gate,1.42,2.0,5.0,(DPIT301 * 0.022688651) - 0.38223073,0.2947958211021037,3.951397925657353,0.3366300543860994,37.7395047197734,38.4127648285456,26.577115999840423,38.4127648285456,0.04400579661182705,8.284629752364885e-05,0.38313626671835627,1716,905
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,AIT504,sensor,no_holdout_quality_gate,1.42,2.0,7.0,((FIT504 * 3.598646) - 1.1120417) * PIT502,-0.04966050508977915,38.574280505575615,0.10845552326854281,488.1548890626849,488.37180010922197,343.7710486356936,488.37180010922197,0.0002644926408812272,0.0002987487698580065,0.0,3,117
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT501,sensor,no_holdout_quality_gate,1.42,2.0,3.0,AIT504 * 6.7863766e-6,-0.011206098840220724,34.72298697833636,0.0013179223851327868,2.241442859269373,2.2440787040396386,1.5784808868094178,2.2440787040396386,3.1116781280144385e-05,0.0,0.000271370420624152,1,14
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT502,sensor,no_holdout_quality_gate,1.42,2.0,5.0,(P402 - UV401) * 0.20704994,-9.542144852048295e-12,4.050449108763439,0.011624436868351438,1.3658728157887043,1.3891216895254073,0.9618822646399326,1.3891216895254073,0.003018327784174005,0.00010795123616717881,0.02548943593719713,5,574
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT504,sensor,no_holdout_quality_gate,1.42,2.0,7.0,FIT502 * (0.006901001 - (FIT504 * 0.022353666)),0.0006818953951246431,34.63391625029279,0.0006375541651170856,0.9755831712379424,0.9768582795681765,0.6870304022802411,0.9768582795681765,0.0031427949092945827,0.0002786648189431825,0.025256832719519288,6,456
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,PIT503,sensor,no_holdout_quality_gate,1.42,2.0,15.0,((((UV401 * P402) * P402) + -0.97898483) * (FIT503 + -0.9433507)) * (FIT401 + -1.7066069),-0.16917589053297233,14.725584363887497,0.11122263994287224,336.88051547458014,337.10296075446587,237.239799629986,337.10296075446587,0.003669557563822741,0.00023598642324918157,0.03018026749370033,5,560
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT601,sensor,no_holdout_quality_gate,1.42,2.0,7.0,((P602 - FIT601) + -0.99994063) * FIT301,0.4916735207848195,10.255337304276727,0.01008498507082207,3.2510552307727765,3.2712252009144205,2.289475514628716,3.2712252009144205,0.00027338314981841135,0.0,0.0023841829811979067,8,40
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,MV101,actuator,actuator_persistence,1.42,2.0,1.0,MV101,,,0.050778100568907185,3.683160777537214,3.7847169786750285,2.5937751954487425,2.5937751954487425,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P101,actuator,actuator_persistence,1.42,2.0,1.0,P101,,,0.02283152133090779,1.3875792397101108,1.4332422823719264,0.9771684786690922,0.9771684786690922,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P102,actuator,actuator_persistence,1.42,2.0,1.0,P102,,,1e-06,1e-06,3e-06,0.0,3e-06,5.3343053623104655e-05,3.0125926372235947e-05,0.00023260321767784454,8,3
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,MV201,actuator,actuator_persistence,1.42,2.0,1.0,MV201,,,0.05142405563146907,3.7488448870231967,3.851692998286135,2.640031610579716,2.640031610579716,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P202,actuator,actuator_persistence,1.42,2.0,1.0,P202,,,1e-06,1e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P203,actuator,actuator_persistence,1.42,2.0,1.0,P203,,,0.022831521330907788,1.3875792397101108,1.4332422823719264,0.9771684786690922,0.9771684786690922,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P204,actuator,actuator_persistence,1.42,2.0,1.0,P204,,,1e-06,1e-06,3e-06,0.0,3e-06,1.3335763405776164e-05,0.0,0.00011630160883892227,2,3
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P205,actuator,actuator_persistence,1.42,2.0,1.0,P205,,,0.024826988305938616,2.170167855505775,2.219821832117652,1.5282872221871655,0.9751730116940613,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P206,actuator,actuator_persistence,1.42,2.0,1.0,P206,,,1e-06,1e-06,3e-06,0.0,3e-06,1.3335763405776164e-05,0.0,0.00011630160883892227,2,3
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,MV301,actuator,actuator_persistence,1.42,2.0,1.0,MV301,,,0.05237923317467451,5.0242099779222285,5.128968444271577,3.538176040790302,3.538176040790302,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,MV302,actuator,actuator_persistence,1.42,2.0,1.0,MV302,,,0.07240099292831928,3.64314354025072,3.7879455261073587,2.5655940424300847,3.7879455261073587,3.556203574873644e-05,0.0,0.0003101376235704594,6,3
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,MV303,actuator,actuator_persistence,1.42,2.0,1.0,MV303,,,0.052379233174674536,3.664971911135697,3.7697303774850464,2.580966134602604,2.580966134602603,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,MV304,actuator,actuator_persistence,1.42,2.0,1.0,MV304,,,0.07247943385085219,3.53955442752253,3.6845132952242343,2.4926439630440353,2.4926439630440353,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P301,actuator,actuator_persistence,1.42,2.0,1.0,P301,,,0.004036284484333829,3.549291027998505,3.5573635969671726,2.4995007239426092,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P302,actuator,actuator_persistence,1.42,2.0,1.0,P302,,,0.0321976659636582,3.848513828984448,3.9129091609117643,2.710221006327076,0.9678023340363417,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P401,actuator,actuator_persistence,1.42,2.0,1.0,P401,,,1e-06,1e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P402,actuator,actuator_persistence,1.42,2.0,1.0,P402,,,0.0014233583151173907,1.4179788311925332,1.420825547822768,0.9985766416848826,1.420825547822768,5.556568085740068e-05,0.0,0.0004845900368288428,7,4
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P403,actuator,actuator_persistence,1.42,2.0,1.0,P403,,,1e-06,1e-06,3e-06,0.0,3e-06,1.3335763405776164e-05,1.5062963186117974e-05,0.0,2,3
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P404,actuator,actuator_persistence,1.42,2.0,1.0,P404,,,1e-06,1e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,UV401,actuator,actuator_persistence,1.42,2.0,1.0,UV401,,,0.001423358315117391,1.4179788311925332,1.420825547822768,0.9985766416848826,1.420825547822768,1.778101787436822e-05,7.531481593058987e-06,9.691800736576855e-05,2,5
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P501,actuator,actuator_persistence,1.42,2.0,1.0,P501,,,0.0014233583151173938,1.4179788311925332,1.420825547822768,0.9985766416848826,1.420825547822768,2.0003645108664247e-05,7.531481593058987e-06,0.00011630160883892227,2,6
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P502,actuator,actuator_persistence,1.42,2.0,1.0,P502,,,1e-06,1e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P601,actuator,actuator_persistence,1.42,2.0,1.0,P601,,,1e-06,1e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P602,actuator,actuator_persistence,1.42,2.0,1.0,P602,,,0.023252724092464913,1.849433953660994,1.895939401845924,1.3024182772260522,1.6279564145205612,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P603,actuator,actuator_persistence,1.42,2.0,1.0,P603,,,1e-06,1e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT101,sensor,no_holdout_quality_gate,1.42,5.98,5.0,(LIT101 * -5.3608805e-5) + 0.031951737,-0.02073055819816272,4.142017125521039,0.03810283754570068,3.0294345447363895,3.2572895132596797,2.1334046089692884,2.1797146193093173,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,LIT101,sensor,no_holdout_quality_gate,1.42,5.98,5.0,(FIT201 - FIT101) * -0.19228067,0.40181479216081095,4.537950991815633,0.45541297011116505,10.425733004810704,13.14910256607547,7.342065496345566,13.14910256607547,0.004640845665210105,0.00018326605209776866,0.03905795696840473,10,1027
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT201,sensor,no_holdout_quality_gate,1.42,5.98,3.0,FIT301 * 0.0019161832,-0.028412093537082406,1.72743861513076,0.02363255310208697,3.128753895758634,3.270076563309114,2.2033478139145313,2.5178618086527687,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,DPIT301,sensor,no_holdout_quality_gate,1.42,5.98,7.0,P302 - ((FIT301 * 0.4284513) - -1.027144),0.43800956563704907,25.153209621175467,0.16714296976649062,2046.5149980920469,2047.5145130512506,1441.2077451352443,63.35953520982656,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT301,sensor,no_holdout_quality_gate,1.42,5.98,3.0,MV303 * -0.0026802947,-0.010334711974421706,19.166696097155796,0.02845999811762023,3.0189241265158895,3.1891149152592586,2.1260029059971055,3.1891149152592586,0.00043563493792202136,0.0,0.0037991858887381274,11,31
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,LIT301,sensor,no_holdout_quality_gate,1.42,5.98,5.0,(FIT301 - FIT201) * -0.18929929,0.336680080211637,4.001021228958368,0.35900655586676056,4.915939190039018,7.062798394122247,3.461929007069731,7.062798394122247,0.005758827164061006,0.00023849691711353457,0.04838146927699166,10,1148
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,AIT401,sensor,no_holdout_quality_gate,1.42,5.98,9.0,(FIT301 * (MV304 * (MV304 * 1.11552225e-7))) * AIT401,-0.0007011429606935682,4.054639083289264,0.09907165330484896,209.5001098377679,210.0925583245309,147.5352886181464,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,LIT401,sensor,no_holdout_quality_gate,1.42,5.98,5.0,(DPIT301 * 0.022688651) - 0.38223073,0.2947958211021037,3.951397925657353,0.3366300543860994,37.7395047197734,39.75255244500227,26.577115999840423,39.75255244500227,0.0721131406167346,0.0002610913618927115,0.6268850552432642,115,2042
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,AIT504,sensor,no_holdout_quality_gate,1.42,5.98,7.0,((FIT504 * 3.598646) - 1.1120417) * PIT502,-0.04966050508977915,38.574280505575615,0.10845552326854281,488.1548890626849,488.80345309183076,343.7710486356936,488.80345309183076,0.0002956094221613716,0.0003338956839589484,0.0,1,133
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT501,sensor,no_holdout_quality_gate,1.42,5.98,3.0,AIT504 * 6.7863766e-6,-0.011206098840220724,34.72298697833636,0.0013179223851327868,2.241442859269373,2.2493240351324673,1.5784808868094178,2.2493240351324673,4.000729021732849e-05,0.0,0.0003489048265167668,1,18
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT502,sensor,no_holdout_quality_gate,1.42,5.98,5.0,(P402 - UV401) * 0.20704994,-9.542144852048295e-12,4.050449108763439,0.011624436868351438,1.3658728157887043,1.4353869482614459,0.9618822646399326,1.4353869482614459,0.003096119737374366,0.00018577654596212167,0.025566970343089745,5,589
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT504,sensor,no_holdout_quality_gate,1.42,5.98,7.0,FIT502 * (0.006901001 - (FIT504 * 0.022353666)),0.0006818953951246431,34.63391625029279,0.0006375541651170856,0.9755831712379424,0.9793957451453426,0.6870304022802411,0.9793957451453426,0.0032139189807920553,0.00035900062260247836,0.025256832719519288,4,471
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,PIT503,sensor,no_holdout_quality_gate,1.42,5.98,15.0,((((UV401 * P402) * P402) + -0.97898483) * (FIT503 + -0.9433507)) * (FIT401 + -1.7066069),-0.16917589053297233,14.725584363887497,0.11122263994287224,336.88051547458014,337.5456268614385,237.239799629986,337.5456268614385,0.003767353162131766,0.0003464481532807134,0.03018026749370033,6,566
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT601,sensor,no_holdout_quality_gate,1.42,5.98,7.0,((P602 - FIT601) + -0.99994063) * FIT301,0.4916735207848195,10.255337304276727,0.01008498507082207,3.2510552307727765,3.3113634414962925,2.289475514628716,3.3113634414962925,0.00038006925706462064,0.0,0.003314595851909285,8,45
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,MV101,actuator,actuator_persistence,1.42,5.98,1.0,MV101,,,0.050778100568907185,3.683160777537214,3.986813818939279,2.5937751954487425,2.5937751954487425,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P101,actuator,actuator_persistence,1.42,5.98,1.0,P101,,,0.02283152133090779,1.3875792397101108,1.5241117372689394,0.9771684786690922,0.9771684786690922,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P102,actuator,actuator_persistence,1.42,5.98,1.0,P102,,,1e-06,1e-06,6.98e-06,0.0,6.98e-06,0.00010668610724620931,6.0251852744471894e-05,0.00046520643535568907,8,6
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,MV201,actuator,actuator_persistence,1.42,5.98,1.0,MV201,,,0.05142405563146907,3.7488448870231967,4.0563607396993815,2.640031610579716,2.640031610579716,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P202,actuator,actuator_persistence,1.42,5.98,1.0,P202,,,1e-06,1e-06,6.98e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P203,actuator,actuator_persistence,1.42,5.98,1.0,P203,,,0.022831521330907788,1.3875792397101108,1.5241117372689392,0.9771684786690922,0.9771684786690922,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P204,actuator,actuator_persistence,1.42,5.98,1.0,P204,,,1e-06,1e-06,6.98e-06,0.0,6.98e-06,2.6671526811552328e-05,0.0,0.00023260321767784454,2,6
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P205,actuator,actuator_persistence,1.42,5.98,1.0,P205,,,0.024826988305938616,2.170167855505775,2.318633245575288,1.5282872221871655,0.9751730116940613,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P206,actuator,actuator_persistence,1.42,5.98,1.0,P206,,,1e-06,1e-06,6.98e-06,0.0,6.98e-06,2.6671526811552328e-05,0.0,0.00023260321767784454,2,6
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,MV301,actuator,actuator_persistence,1.42,5.98,1.0,MV301,,,0.05237923317467451,5.0242099779222285,5.337437792306782,3.538176040790302,3.538176040790302,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,MV302,actuator,actuator_persistence,1.42,5.98,1.0,MV302,,,0.07240099292831928,3.64314354025072,4.0761014779620695,2.5655940424300847,4.0761014779620695,6.890144426317685e-05,0.0,0.0006008916456677651,6,6
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,MV303,actuator,actuator_persistence,1.42,5.98,1.0,MV303,,,0.052379233174674536,3.664971911135697,3.978199725520251,2.580966134602604,2.580966134602603,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,MV304,actuator,actuator_persistence,1.42,5.98,1.0,MV304,,,0.07247943385085219,3.53955442752253,3.972981441950626,2.4926439630440353,2.4926439630440353,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P301,actuator,actuator_persistence,1.42,5.98,1.0,P301,,,0.004036284484333829,3.549291027998505,3.573428009214821,2.4995007239426092,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P302,actuator,actuator_persistence,1.42,5.98,1.0,P302,,,0.0321976659636582,3.848513828984448,4.041055871447124,2.710221006327076,0.9678023340363417,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P401,actuator,actuator_persistence,1.42,5.98,1.0,P401,,,1e-06,1e-06,6.98e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P402,actuator,actuator_persistence,1.42,5.98,1.0,P402,,,0.0014233583151173907,1.4179788311925332,1.4264905139169353,0.9985766416848826,1.4264905139169353,9.335034384043314e-05,0.0,0.0008141112618724559,4,19
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P403,actuator,actuator_persistence,1.42,5.98,1.0,P403,,,1e-06,1e-06,6.98e-06,0.0,6.98e-06,2.6671526811552328e-05,3.0125926372235947e-05,0.0,2,6
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P404,actuator,actuator_persistence,1.42,5.98,1.0,P404,,,1e-06,1e-06,6.98e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,UV401,actuator,actuator_persistence,1.42,5.98,1.0,UV401,,,0.001423358315117391,1.4179788311925332,1.4264905139169353,0.9985766416848826,1.4264905139169353,3.1116781280144385e-05,1.5062963186117974e-05,0.0001550688117852297,2,8
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P501,actuator,actuator_persistence,1.42,5.98,1.0,P501,,,0.0014233583151173938,1.4179788311925332,1.4264905139169353,0.9985766416848826,1.4264905139169353,3.333940851444041e-05,1.5062963186117974e-05,0.0001744524132583834,2,9
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P502,actuator,actuator_persistence,1.42,5.98,1.0,P502,,,1e-06,1e-06,6.98e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P601,actuator,actuator_persistence,1.42,5.98,1.0,P601,,,1e-06,1e-06,6.98e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P602,actuator,actuator_persistence,1.42,5.98,1.0,P602,,,0.023252724092464913,1.849433953660994,1.9884852437339342,1.3024182772260522,1.6279564145205612,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,P603,actuator,actuator_persistence,1.42,5.98,1.0,P603,,,1e-06,1e-06,6.98e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT101,sensor,no_holdout_quality_gate,1.42,9.0,5.0,(LIT101 * -5.3608805e-5) + 0.031951737,-0.02073055819816272,4.142017125521039,0.03810283754570068,3.0294345447363895,3.3723600826476954,2.1334046089692884,2.1797146193093173,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,LIT101,sensor,no_holdout_quality_gate,1.42,9.0,5.0,(FIT201 - FIT101) * -0.19228067,0.40181479216081095,4.537950991815633,0.45541297011116505,10.425733004810704,14.524449735811189,7.342065496345566,14.524449735811189,0.004987575513760285,0.0002987487698580065,0.041190153130451636,11,1049
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT201,sensor,no_holdout_quality_gate,1.42,9.0,3.0,FIT301 * 0.0019161832,-0.028412093537082406,1.72743861513076,0.02363255310208697,3.128753895758634,3.341446873677417,2.2033478139145313,2.5178618086527687,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,DPIT301,sensor,no_holdout_quality_gate,1.42,9.0,7.0,P302 - ((FIT301 * 0.4284513) - -1.027144),0.43800956563704907,25.153209621175467,0.16714296976649062,2046.5149980920469,2048.0192848199454,1441.2077451352443,63.35953520982656,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT301,sensor,no_holdout_quality_gate,1.42,9.0,3.0,MV303 * -0.0026802947,-0.010334711974421706,19.166696097155796,0.02845999811762023,3.0189241265158895,3.2750641095744717,2.1260029059971055,3.2750641095744717,0.0005267626545281585,0.0,0.00459391354913743,10,51
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,LIT301,sensor,no_holdout_quality_gate,1.42,9.0,5.0,(FIT301 - FIT201) * -0.18929929,0.336680080211637,4.001021228958368,0.35900655586676056,4.915939190039018,8.146998192839863,3.461929007069731,8.146998192839863,0.0059321920883360964,0.0003464481532807134,0.049059895328552046,9,1152
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,AIT401,sensor,no_holdout_quality_gate,1.42,9.0,9.0,(FIT301 * (MV304 * (MV304 * 1.11552225e-7))) * AIT401,-0.0007011429606935682,4.054639083289264,0.09907165330484896,209.5001098377679,210.39175471751153,147.5352886181464,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,LIT401,sensor,no_holdout_quality_gate,1.42,9.0,5.0,(DPIT301 * 0.022688651) - 0.38223073,0.2947958211021037,3.951397925657353,0.3366300543860994,37.7395047197734,40.769175209248296,26.577115999840423,40.769175209248296,0.07286438862192667,0.00037657407965294935,0.632545066873425,12,30470
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,AIT504,sensor,no_holdout_quality_gate,1.42,9.0,7.0,((FIT504 * 3.598646) - 1.1120417) * PIT502,-0.04966050508977915,38.574280505575615,0.10845552326854281,488.1548890626849,489.1309887721018,343.7710486356936,489.1309887721018,0.0003022773038642597,0.0003414271655520074,0.0,1,136
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT501,sensor,no_holdout_quality_gate,1.42,9.0,3.0,AIT504 * 6.7863766e-6,-0.011206098840220724,34.72298697833636,0.0013179223851327868,2.241442859269373,2.2533041607355684,1.5784808868094178,2.2533041607355684,4.667517192021657e-05,0.0,0.00040705563093622793,1,21
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT502,sensor,no_holdout_quality_gate,1.42,9.0,5.0,(P402 - UV401) * 0.20704994,-9.542144852048295e-12,4.050449108763439,0.011624436868351438,1.3658728157887043,1.4704927476038674,0.9618822646399326,1.4704927476038674,0.0031405722820602865,0.0002284549416561226,0.025625121147509207,5,593
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate,FIT504,sensor,no_holdout_quality_gate,1.42,9.0,7.0,FIT502 * (0.006901001 - (FIT504 * 0.022353666)),0.0006818953951246431,34.63391625029279,0.0006375541651170856,0.9755831712379424,0.9813211587239962,0.6870304022802411,0.9813211587239962,0.00325614889824368,0.0004041895121608323,0.02527621632099244,4,476
