dataset,variant,S,G,point_kind,num_monitored,monitored_symbolic,monitored_persistence,Precision,Recall,F1,eTaP,eTaR,eTaF1,FPA,Scen,TP,FP,TN,FN
HAI,without_geco_ignored,1.8,12.0,grid,47,45,2,55.53910468559484,71.27528780596847,62.430858093886144,53.66916741318494,82.72234601853238,65.10140294766472,20.0,96.0,6377,5105,387948,2570
HAI,without_geco_ignored,1.8,15.0,grid,47,45,2,54.00635664101706,72.16944227115233,61.78060565469071,50.86305011651165,83.15761470067538,63.119369387691634,24.0,96.0,6457,5499,387554,2490
HAI,without_geco_ignored,1.8,20.0,grid,47,45,2,51.78515256369928,73.60008941544652,60.79490375294281,42.34261823165243,83.78680013165572,56.25574963974507,25.0,96.0,6585,6131,386922,2362
HAI,without_geco_ignored,1.8,25.0,grid,47,45,2,49.92162424423378,74.75131328937074,59.863945578231295,38.59707859514228,85.43304706247953,53.17201792079902,27.0,96.0,6688,6709,386344,2259
HAI,without_geco_ignored,2.0,0.1,grid,47,45,2,68.37477675504877,55.627584665250914,61.345987920621226,55.999061964815056,74.5587074342912,63.95969687358908,177.0,96.0,4977,2302,390751,3970
HAI,without_geco_ignored,2.0,0.5,grid,47,45,2,66.69703279541905,57.28177042584106,61.63189224941375,57.75119700787399,75.35448187222669,65.38881833808563,136.0,96.0,5125,2559,390494,3822
HAI,without_geco_ignored,2.0,1.0,grid,47,45,2,64.87407227156588,59.5953951045043,62.122800885471285,62.01745736814066,76.38809962072716,68.45672695125623,55.0,96.0,5332,2887,390166,3615
HAI,without_geco_ignored,2.0,1.5,grid,47,45,2,64.01085930122757,60.61249580865095,62.26534244216085,62.74507270999372,76.84058977130776,69.0811406640759,36.0,96.0,5423,3049,390004,3524
HAI,without_geco_ignored,2.0,2.0,grid,47,45,2,63.15366972477064,61.551357997094,62.342219958114,59.05386862422044,77.26446557392698,66.94280158516338,51.0,96.0,5507,3213,389840,3440
HAI,without_geco_ignored,2.0,2.5,grid,47,45,2,62.53363228699551,62.34492008494468,62.43913359825376,57.75641108072887,78.70611536807132,66.62316567136321,42.0,96.0,5578,3342,389711,3369
HAI,without_geco_ignored,2.0,3.0,grid,47,45,2,61.98111135515045,63.08259751872136,62.52700382207943,56.956116403843126,79.05026788139928,66.208601645717,33.0,96.0,5644,3462,389591,3303
HAI,without_geco_ignored,2.0,3.5,grid,47,45,2,61.494500754798366,63.74203643679446,62.59810109214643,55.61200186860582,79.37091587640893,65.40050542350686,38.0,96.0,5703,3571,389482,3244
HAI,without_geco_ignored,2.0,4.0,grid,47,45,2,60.95904943772544,64.22264446183078,62.54830457736896,54.54010962524093,79.60145089728994,64.72970556410395,34.0,96.0,5746,3680,389373,3201
HAI,without_geco_ignored,2.0,4.5,grid,47,45,2,60.4490861618799,64.6920755560523,62.498650253752295,52.42551754713232,79.7936098217691,63.27709727184448,36.0,96.0,5788,3787,389266,3159
HAI,without_geco_ignored,2.0,5.0,grid,47,45,2,59.96913580246913,65.15032971945904,62.452456206139175,53.07518336108843,80.01137928180873,63.81739135828875,39.0,96.0,5829,3891,389162,3118
HAI,without_geco_ignored,2.0,6.0,grid,47,45,2,59.126067302862886,65.78741477590255,62.27912390223257,53.79972573638143,80.27806171290452,64.42435820230365,27.0,96.0,5886,4069,388984,3061
HAI,without_geco_ignored,2.0,7.0,grid,47,45,2,58.36033382425136,66.43567676316083,62.13673426719632,53.05471267048383,80.56994897423034,63.97943972451474,30.0,96.0,5944,4241,388812,3003
HAI,without_geco_ignored,2.0,8.0,grid,47,45,2,57.752981916121584,67.10629261204873,62.07930517499871,53.94889461469983,80.87162478552705,64.7221177055724,26.0,96.0,6004,4392,388661,2943
HAI,without_geco_ignored,2.0,9.0,grid,47,45,2,57.23981900452488,67.86632390745501,62.10176425466633,53.44157915110742,81.20739489968804,64.46170797483737,31.0,96.0,6072,4536,388517,2875
HAI,without_geco_ignored,2.0,10.0,grid,47,45,2,56.7657682689636,68.50340896389852,62.08468395461912,54.51551718243663,81.47909749306244,65.3242799355161,21.0,96.0,6129,4668,388385,2818
HAI,without_geco_ignored,2.0,12.0,grid,47,45,2,55.94424460431655,69.53168659885995,62.00229232072557,54.32923980894536,81.9581176520705,65.34314423819934,14.0,96.0,6221,4899,388154,2726
HAI,without_geco_ignored,2.0,15.0,grid,47,45,2,54.39655172413793,70.526433441377,61.42015866063172,52.668124958281936,82.43584345714889,64.27259473077915,18.0,96.0,6310,5290,387763,2637
HAI,without_geco_ignored,2.0,20.0,grid,47,45,2,52.28699551569507,71.67765731530122,60.46577409013766,43.28623821257614,82.96227334625732,56.88977529132199,15.0,96.0,6413,5852,387201,2534
HAI,without_geco_ignored,2.0,25.0,grid,47,45,2,50.42973286875726,72.79535039678105,59.58283780075016,41.86143100637821,83.50226006346787,55.7661324214838,18.0,96.0,6513,6402,386651,2434
HAI,without_geco_ignored,2.5,0.1,grid,47,45,2,67.38783214752432,51.87213591147872,58.620689655172406,55.517791740188194,71.78363056240106,62.611533788604525,163.0,96.0,4641,2246,390807,4306
HAI,without_geco_ignored,2.5,0.5,grid,47,45,2,65.80317982456141,53.660444841846434,59.11469556116481,56.89250966757872,72.65244348983059,63.81383053334325,122.0,96.0,4801,2495,390558,4146
HAI,without_geco_ignored,2.5,1.0,grid,47,45,2,64.0410519563823,55.7952386274729,59.63445227571378,62.1790652509912,74.72168044889452,67.87580623528194,48.0,96.0,4992,2803,390250,3955
HAI,without_geco_ignored,2.5,1.5,grid,47,45,2,63.21810494901767,56.82351626243434,59.85049149449644,62.13161860729672,75.18368965292721,68.03734252487803,29.0,96.0,5084,2958,390095,3863
HAI,without_geco_ignored,2.5,2.0,grid,47,45,2,62.435013904001934,57.7176707276182,59.98373794865838,60.05449714839523,75.6024613286685,66.9374848035065,44.0,96.0,5164,3107,389946,3783
HAI,without_geco_ignored,2.5,2.5,grid,47,45,2,61.86200378071833,58.522409746283664,60.14588478548044,58.58769899616774,77.05064757134659,66.56259474709671,37.0,96.0,5236,3228,389825,3711
HAI,without_geco_ignored,2.5,3.0,grid,47,45,2,61.33024869866976,59.26008718006035,60.27739881764438,58.08551091888452,77.40322654383688,66.36722793001105,28.0,96.0,5302,3343,389710,3645
HAI,without_geco_ignored,2.5,3.5,grid,47,45,2,60.866606170598914,59.975410752207445,60.41772223160502,57.04229514655614,77.74951928377394,65.80534649276078,33.0,96.0,5366,3450,389603,3581
HAI,without_geco_ignored,2.5,4.0,grid,47,45,2,60.37231077917736,60.53425729294736,60.45317557763144,56.04416620068265,78.02499864542962,65.23268787288639,28.0,96.0,5416,3555,389498,3531
HAI,without_geco_ignored,2.5,4.5,grid,47,45,2,59.89469065379552,61.02604224879848,60.45507390798871,54.17890496808575,78.2286431745306,64.0196466710502,29.0,96.0,5460,3656,389397,3487
HAI,without_geco_ignored,2.5,5.0,grid,47,45,2,59.42326385138784,61.49547334302,60.44161265516863,54.616656843083554,78.46360013457023,64.40353543865392,32.0,96.0,5502,3757,389296,3445
HAI,without_geco_ignored,2.5,6.0,grid,47,45,2,58.5781990521327,62.1660891919079,60.318837436286735,54.25583354102551,78.74833439900802,64.24695690306373,20.0,96.0,5562,3933,389120,3385
HAI,without_geco_ignored,2.5,7.0,grid,47,45,2,57.8113750899928,62.825528109981,60.21424745581147,53.49829995673148,79.04666132431545,63.81022646556226,23.0,96.0,5621,4102,388951,3326
HAI,without_geco_ignored,2.5,8.0,grid,47,45,2,57.204712516362896,63.49614395886889,60.1864604301303,54.16080699784308,79.34814990980709,64.37859949536805,19.0,96.0,5681,4250,388803,3266
HAI,without_geco_ignored,2.5,9.0,grid,47,45,2,56.657783042147855,64.15558287694199,60.17402243421742,53.48003593282802,79.6493423651419,63.99263252292774,24.0,96.0,5740,4391,388662,3207
HAI,without_geco_ignored,2.5,10.0,grid,47,45,2,56.13898864408424,64.64736783279311,60.093506493506496,54.50370881141029,79.87655723592475,64.79476108361415,14.0,96.0,5784,4519,388534,3163
HAI,without_geco_ignored,2.5,12.0,grid,47,45,2,55.233874009807614,65.46328378227338,59.915093857091705,53.70241665813069,80.28086298828639,64.35543845842183,7.0,96.0,5857,4747,388306,3090
HAI,without_geco_ignored,2.5,15.0,grid,47,45,2,53.69351492739244,66.53626914049401,59.428970749725465,50.62312073232341,80.79159503239549,62.244515702555205,12.0,96.0,5953,5134,387919,2994
HAI,without_geco_ignored,2.5,20.0,grid,47,45,2,51.77798523296274,68.19045490108417,58.861553304389766,44.94628985524054,81.52648120990338,57.946272932546336,10.0,96.0,6101,5682,387371,2846
HAI,without_geco_ignored,2.5,25.0,grid,47,45,2,49.846774193548384,69.08460936626803,57.90977654939804,42.06871004932293,81.94170939031875,55.595038366352966,13.0,96.0,6181,6219,386834,2766
HAI,without_geco_ignored,3.0,0.1,grid,47,45,2,66.15975422427034,48.13904101933609,55.7287960147506,55.800307141323046,68.15716025982802,61.36282962398544,165.0,94.0,4307,2203,390850,4640
HAI,without_geco_ignored,3.0,0.5,grid,47,45,2,64.43544889402921,49.81558064155583,56.190115985879984,57.20765902860805,68.97275890482483,62.54171825252979,122.0,94.0,4457,2460,390593,4490
HAI,without_geco_ignored,3.0,1.0,grid,47,45,2,62.62135922330098,51.9056667039231,56.762207419177415,60.2109249974157,69.88888807937555,64.6899407275282,48.0,94.0,4644,2772,390281,4303
HAI,without_geco_ignored,3.0,1.5,grid,47,45,2,61.78044641691686,52.90041354644015,56.9966281310212,61.24572877634462,70.33051002438435,65.47448659296326,29.0,94.0,4733,2928,390125,4214
HAI,without_geco_ignored,3.0,2.0,grid,47,45,2,60.978081844672495,53.79456801162401,57.16152019002375,59.02090783629534,70.72927940005874,64.34682476710623,44.0,94.0,4813,3080,389973,4134
HAI,without_geco_ignored,3.0,2.5,grid,47,45,2,60.38599529877521,54.55459930703029,57.32237228420435,57.18224554310073,71.06632356443302,63.37274547678579,37.0,94.0,4881,3202,389851,4066
HAI,without_geco_ignored,3.0,3.0,grid,47,45,2,59.80641258318209,55.24756901754778,57.43667208924007,56.28032036922234,71.38267252470318,62.938202958153255,29.0,94.0,4943,3322,389731,4004
HAI,without_geco_ignored,3.0,3.5,grid,47,45,2,59.30936276254894,55.86230021236168,57.53424657534247,54.00733931730031,71.68265236769506,61.60218928629855,33.0,94.0,4998,3429,389624,3949
HAI,without_geco_ignored,3.0,4.0,grid,47,45,2,58.7871720116618,56.342908237398014,57.53909371076361,52.798235671225314,71.90780321374599,60.88887394108375,28.0,94.0,5041,3534,389519,3906
HAI,without_geco_ignored,3.0,4.5,grid,47,45,2,58.276930136514856,56.77880853917514,57.51811594202898,51.800073517742426,72.08785980359077,60.2828110446766,29.0,94.0,5080,3637,389416,3867
HAI,without_geco_ignored,3.0,5.0,grid,47,45,2,57.76572913136789,57.158824186878284,57.46067415730337,52.52325232880336,72.27646117943246,60.8365949126922,29.0,94.0,5114,3739,389314,3833
HAI,without_geco_ignored,3.0,6.0,grid,47,45,2,56.93342151675485,57.72884765843299,57.3283756035296,52.635654492051046,72.51558260487538,60.99668273073341,17.0,94.0,5165,3907,389146,3782
HAI,without_geco_ignored,3.0,7.0,grid,47,45,2,56.2061900140192,58.25416340672851,57.21185510428101,52.2693676427109,72.73245662973369,60.82598453685317,22.0,94.0,5212,4061,388992,3735
HAI,without_geco_ignored,3.0,8.0,grid,47,45,2,55.60249234343648,58.846540739912825,57.17854039965248,52.74227317316898,72.99317436903625,61.23692272310412,18.0,94.0,5265,4204,388849,3682
HAI,without_geco_ignored,3.0,9.0,grid,47,45,2,55.11811023622048,59.46127193472672,57.20737674068498,51.92123330365184,73.24776940375448,60.76767317663377,21.0,94.0,5320,4332,388721,3627
HAI,without_geco_ignored,3.0,10.0,grid,47,45,2,54.66965742251223,59.93070302894825,57.179418821647566,52.3775815683464,73.44940566033817,61.14907971417929,15.0,94.0,5362,4446,388607,3585
HAI,without_geco_ignored,3.0,12.0,grid,47,45,2,53.85149201943095,60.71308818598413,57.07680991909216,49.014395360133776,74.92896841299755,59.26252071783436,13.0,94.0,5432,4655,388398,3515
HAI,without_geco_ignored,3.0,15.0,grid,47,45,2,52.22169587873046,61.607242651168,56.527535637370526,48.44548335405597,75.3279062428028,58.96738935352236,16.0,94.0,5512,5043,388010,3435
HAI,without_geco_ignored,3.0,20.0,grid,47,45,2,50.17803097739007,63.004359003017775,55.86442693622714,42.59713664470664,75.90183368006875,54.56926371583328,14.0,94.0,5637,5597,387456,3310
HAI,without_geco_ignored,3.0,25.0,grid,47,45,2,48.24006077487972,63.87615960657204,54.96777916706742,39.775773969943394,76.29458660241238,52.29028697530536,18.0,94.0,5715,6132,386921,3232
HAI,without_geco_ignored,3.5,0.1,grid,47,45,2,65.64144736842105,44.60713088185984,53.117721434750784,56.74800215780554,66.77304221571616,61.35370313551158,162.0,88.0,3991,2089,390964,4956
HAI,without_geco_ignored,3.5,0.5,grid,47,45,2,63.80244619910202,46.06013188778361,53.49863689471634,56.68294783307806,67.51270994619783,61.62565558855842,125.0,88.0,4121,2338,390715,4826
HAI,without_geco_ignored,3.5,1.0,grid,47,45,2,61.98442457456014,48.038448642002905,54.12757383036333,56.16126044518393,68.4446148928091,61.69750555724123,50.0,88.0,4298,2636,390417,4649
HAI,without_geco_ignored,3.5,1.5,grid,47,45,2,61.12428511647371,48.97731083044596,54.38073963762721,57.97184873455606,68.87306774925472,62.95402568938132,30.0,88.0,4382,2787,390266,4565
HAI,without_geco_ignored,3.5,2.0,grid,47,45,2,60.314235405661655,49.77087291829664,54.537660747091245,56.142048853813975,69.23523175306477,62.00497800990647,41.0,88.0,4453,2930,390123,4494
HAI,without_geco_ignored,3.5,2.5,grid,47,45,2,59.70642687119809,50.46384262881413,54.69743776122116,55.99366900165095,69.5508113861718,62.040244215010496,37.0,88.0,4515,3047,390006,4432
HAI,without_geco_ignored,3.5,3.0,grid,47,45,2,59.177869700103415,51.16798927014642,54.8822154288797,54.91653901237862,69.87631669691024,61.49976214770704,26.0,88.0,4578,3158,389895,4369
HAI,without_geco_ignored,3.5,3.5,grid,47,45,2,58.66615950297959,51.71565888007154,54.97208031365094,53.47147427290734,70.15753825155615,60.688456941711344,34.0,88.0,4627,3260,389793,4320
HAI,without_geco_ignored,3.5,4.0,grid,47,45,2,58.11635729413231,52.14038225103387,54.96641922940969,51.26009666320932,70.37034210281178,59.31394435487232,30.0,88.0,4665,3362,389691,4282
HAI,without_geco_ignored,3.5,4.5,grid,47,45,2,57.58726270667484,52.553928691181405,54.95558672276765,50.44642738421319,70.54423490480782,58.82610370375979,31.0,88.0,4702,3463,389590,4245
HAI,without_geco_ignored,3.5,5.0,grid,47,45,2,57.0757557509334,52.96747513132893,54.94492753623188,51.29109552843043,70.74526883263471,59.467558885043935,31.0,88.0,4739,3564,389489,4208
HAI,without_geco_ignored,3.5,6.0,grid,47,45,2,56.26319493314568,53.615737118587234,54.90757168202369,51.28690396503297,71.01080689381436,59.55834182122947,19.0,88.0,4797,3729,389324,4150
HAI,without_geco_ignored,3.5,7.0,grid,47,45,2,55.605226960110045,54.21929138258634,54.9035142323581,51.0304355487769,71.25598781457072,59.470609960218255,23.0,88.0,4851,3873,389180,4096
HAI,without_geco_ignored,3.5,8.0,grid,47,45,2,55.09150106657685,54.845199508215046,54.96807438109107,50.992535093158445,71.52905467648854,59.539675213631526,18.0,88.0,4907,4000,389053,4040
HAI,without_geco_ignored,3.5,9.0,grid,47,45,2,54.661529994496426,55.50463842628815,55.079858030168594,49.66948674365439,71.80543279729314,58.72058209094407,24.0,88.0,4966,4119,388934,3981
HAI,without_geco_ignored,3.5,10.0,grid,47,45,2,54.22299124040229,56.041131105398456,55.11707156205342,47.505158052409264,72.03687257722557,57.253888015083,16.0,88.0,5014,4233,388820,3933
HAI,without_geco_ignored,3.5,12.0,grid,47,45,2,53.38653785571773,56.82351626243434,55.05143475906876,48.82337921861664,72.42401936781637,58.326783145135366,12.0,88.0,5084,4439,388614,3863
HAI,without_geco_ignored,3.5,15.0,grid,47,45,2,51.86972255729795,57.672963004359005,54.61762370997618,48.7797807697149,72.79964526430307,58.41696826422103,15.0,88.0,5160,4788,388265,3787
HAI,without_geco_ignored,3.5,20.0,grid,47,45,2,49.848942598187314,59.0141947021348,54.04575464455704,43.3738851134843,73.32329597748206,54.50545053680828,15.0,88.0,5280,5312,387741,3667
HAI,without_geco_ignored,3.5,25.0,grid,47,45,2,47.85790789003927,59.93070302894825,53.218202570592034,38.959248490053206,73.7162613499347,50.9770072976511,17.0,88.0,5362,5842,387211,3585
HAI,without_geco_ignored,4.0,0.1,grid,47,45,2,66.29853936587104,41.60053649267911,51.122862440766426,59.79305930277212,64.45963274707789,62.038714492151605,128.0,88.0,3722,1892,391161,5225
HAI,without_geco_ignored,4.0,0.5,grid,47,45,2,64.63884699178817,43.10942215267687,51.72321308837334,59.15170579964671,65.23396612007532,62.0441295613084,104.0,88.0,3857,2110,390943,5090
HAI,without_geco_ignored,4.0,1.0,grid,47,45,2,63.12918809412498,45.27774673074774,52.73366310856547,59.54000722978439,66.23894804114988,62.71108607585562,37.0,88.0,4051,2366,390687,4896
HAI,without_geco_ignored,4.0,1.5,grid,47,45,2,62.53781004234725,46.21660891919079,53.1525162285494,60.48871298085481,66.66895215565727,63.42864360317573,19.0,88.0,4135,2477,390576,4812
HAI,without_geco_ignored,4.0,2.0,grid,47,45,2,62.014134275618375,47.077232591930255,53.52309549526654,59.735076201260725,67.04412824021307,63.17891213972769,23.0,88.0,4212,2580,390473,4735
HAI,without_geco_ignored,4.0,2.5,grid,47,45,2,61.46868250539956,47.71431764837376,53.72514472690661,58.61086325719196,67.33823402563098,62.67217648403598,30.0,88.0,4269,2676,390377,4678
HAI,without_geco_ignored,4.0,3.0,grid,47,45,2,60.95090730060486,48.42964122052085,53.97359242650722,56.35317521512823,67.66903092716308,61.49487055731389,25.0,88.0,4333,2776,390277,4614
HAI,without_geco_ignored,4.0,3.5,grid,47,45,2,60.47185430463576,48.98848776126076,54.12781722753937,55.55554090357284,67.94361696960368,61.12826122373649,30.0,88.0,4383,2865,390188,4564
HAI,without_geco_ignored,4.0,4.0,grid,47,45,2,59.91601192088864,49.43556499385269,54.17355624961725,54.24090350525809,68.16256915167746,60.41003994043351,27.0,88.0,4423,2959,390094,4524
HAI,without_geco_ignored,4.0,4.5,grid,47,45,2,59.44577671196376,49.87146529562982,54.239348447091714,53.69404770316307,69.43991089517532,60.560221250927135,27.0,88.0,4462,3044,390009,4485
HAI,without_geco_ignored,4.0,5.0,grid,47,45,2,59.07958568244395,50.36325025148094,54.374321226016654,52.64084251364125,69.66622110568726,59.968549080029455,24.0,88.0,4506,3121,389932,4441
HAI,without_geco_ignored,4.0,6.0,grid,47,45,2,58.32164264762147,51.11210461607243,54.47939004050512,51.72502806781048,69.96241319567602,59.47709555996647,21.0,88.0,4573,3268,389785,4374
HAI,without_geco_ignored,4.0,7.0,grid,47,45,2,57.51488095238096,51.83860511903431,54.52942213861619,50.62164078241357,70.24397912929876,58.83998247323168,26.0,88.0,4638,3426,389627,4309
HAI,without_geco_ignored,4.0,8.0,grid,47,45,2,56.95067264573991,52.520397898737,54.64588905686709,52.117575947888014,70.53035271542684,59.941836023474174,18.0,88.0,4699,3552,389501,4248
HAI,without_geco_ignored,4.0,9.0,grid,47,45,2,56.47994303346784,53.19101374762491,54.786162435963845,48.530590982452566,70.80125221002882,57.587757301428574,23.0,88.0,4759,3667,389386,4188
HAI,without_geco_ignored,4.0,10.0,grid,47,45,2,56.08021452722397,53.761037219179606,54.89614243323442,48.383003883636825,71.03677741514332,57.561195309156574,17.0,88.0,4810,3767,389286,4137
HAI,without_geco_ignored,4.0,12.0,grid,47,45,2,55.21410010168343,54.62166089191908,54.916282728396446,48.83234826515407,71.4412616730079,58.01180445672153,14.0,88.0,4887,3964,389089,4060
HAI,without_geco_ignored,4.0,15.0,grid,47,45,2,53.553736808098215,55.582876941991735,54.54944331706248,48.20279617554124,71.85015574820308,57.69751359235893,17.0,88.0,4973,4313,388740,3974
HAI,without_geco_ignored,4.0,20.0,grid,47,45,2,51.277923123364864,56.95763943221191,53.96875827376224,42.87557896954139,72.39069515070004,53.85431237859005,15.0,88.0,5096,4842,388211,3851
HAI,without_geco_ignored,4.0,25.0,grid,47,45,2,49.17022285443338,57.952386274728966,53.20131335932691,39.18657431627224,72.81318497661222,50.95188243805035,19.0,88.0,5185,5360,387693,3762
HAI,without_geco_ignored,4.5,0.1,grid,47,45,2,67.20903522205207,39.24220409075668,49.55190177122292,61.46459200628605,63.54726079706428,62.488578009523486,93.0,86.0,3511,1713,391340,5436
HAI,without_geco_ignored,4.5,0.5,grid,47,45,2,65.64250858485451,40.59461271934727,50.1657458563536,61.54436651638062,64.27289571455525,62.879045065615614,75.0,86.0,3632,1901,391152,5315
HAI,without_geco_ignored,4.5,1.0,grid,47,45,2,64.50413921270484,42.67352185089975,51.365532086640656,62.47209496634748,65.25457429535773,63.83302697756014,27.0,86.0,3818,2101,390952,5129
HAI,without_geco_ignored,4.5,1.5,grid,47,45,2,63.965744400527015,43.41119928467643,51.72115320593914,63.36823607555209,65.61719839487597,64.47311102334017,14.0,86.0,3884,2188,390865,5063
HAI,without_geco_ignored,4.5,2.0,grid,47,45,2,63.53262616522019,44.18240751089751,52.11945414991101,61.06728066944538,65.95925357649828,63.41906869795222,14.0,86.0,3953,2269,390784,4994
HAI,without_geco_ignored,4.5,2.5,grid,47,45,2,62.95304128584935,44.65183860511903,52.24612567841496,58.88315208121915,66.19567586781028,62.3256567583404,26.0,86.0,3995,2351,390702,4952
HAI,without_geco_ignored,4.5,3.0,grid,47,45,2,62.38631108370587,45.23303900748854,52.44265906440327,57.81646357547131,66.47666360126782,61.84486120871924,20.0,86.0,4047,2440,390613,4900
HAI,without_geco_ignored,4.5,3.5,grid,47,45,2,61.84708554125662,45.65776237845088,52.53343621399177,57.29318685043776,66.70440718950348,61.64164868593959,23.0,86.0,4085,2520,390533,4862
HAI,without_geco_ignored,4.5,4.0,grid,47,45,2,61.270644249367656,46.02660109533922,52.56573908603524,55.88834393182628,66.89452300690695,60.89813997959499,22.0,86.0,4118,2603,390450,4829
HAI,without_geco_ignored,4.5,4.5,grid,47,45,2,60.726314248059744,46.35073208896837,52.57352941176471,55.50369924641836,67.02287396232329,60.72180657003784,21.0,86.0,4147,2682,390371,4800
HAI,without_geco_ignored,4.5,5.0,grid,47,45,2,60.26824343813095,46.70839387504192,52.62892764939235,53.84848358793235,67.19865644212265,59.78738114186408,22.0,86.0,4179,2755,390298,4768
HAI,without_geco_ignored,4.5,6.0,grid,47,45,2,59.34435416082936,47.34547893148541,52.670189617656206,52.20996928024657,67.44506919062054,58.85761327808605,16.0,86.0,4236,2902,390151,4711
HAI,without_geco_ignored,4.5,7.0,grid,47,45,2,58.467193030220535,48.00491784955851,52.72202786472718,51.94142074618636,68.80011245994518,59.19380835699835,19.0,86.0,4295,3051,390002,4652
HAI,without_geco_ignored,4.5,8.0,grid,47,45,2,57.88003723899454,48.64200290600201,52.86043969391473,53.59541889714456,69.06975538015081,60.35653549644322,12.0,86.0,4352,3167,389886,4595
HAI,without_geco_ignored,4.5,9.0,grid,47,45,2,57.35485550637854,49.24555717000112,52.991761380720426,50.580242181662285,69.31984714332566,58.48560541104626,13.0,86.0,4406,3276,389777,4541
HAI,without_geco_ignored,4.5,10.0,grid,47,45,2,56.98773633111905,49.86028836481502,53.186289120715344,47.67859047185867,69.57244919270238,56.58143966437928,9.0,86.0,4461,3367,389686,4486
HAI,without_geco_ignored,4.5,12.0,grid,47,45,2,56.20437956204379,50.77679669162848,53.352906635349385,48.45729028092466,69.99601018041045,57.26842511958281,6.0,86.0,4543,3540,389513,4404
HAI,without_geco_ignored,4.5,15.0,grid,47,45,2,54.59642565120897,52.240974628367056,53.392734749828655,46.482948477485145,70.58836179440478,56.05395851091347,10.0,86.0,4674,3887,389166,4273
HAI,without_geco_ignored,4.5,20.0,grid,47,45,2,52.47740389850812,53.86162959651279,53.16050744622173,42.00802342007713,71.21045002119392,52.84314761223586,6.0,86.0,4819,4364,388689,4128
HAI,without_geco_ignored,4.5,25.0,grid,47,45,2,50.663102703814126,55.07991505532581,52.77926528863661,38.86013375902254,71.70990191771678,50.40527233826499,8.0,86.0,4928,4799,388254,4019
HAI,without_geco_ignored,5.0,0.1,grid,47,45,2,69.6105554373271,36.55974069520509,47.94078850945332,63.93575254974845,60.32404982155558,62.07741278494679,62.0,82.0,3271,1428,391625,5676
HAI,without_geco_ignored,5.0,0.5,grid,47,45,2,68.44768265533293,37.8003800156477,48.703917050691246,64.30425330591979,62.06651458348455,63.16557131448112,43.0,82.0,3382,1559,391494,5565
HAI,without_geco_ignored,5.0,1.0,grid,47,45,2,67.4928503336511,39.56633508438583,49.88726042841037,63.370792803641976,62.934285099216815,63.151784670686354,23.0,82.0,3540,1705,391348,5407
HAI,without_geco_ignored,5.0,1.5,grid,47,45,2,66.90206281360342,40.236950933273725,50.25125628140703,61.84715317440465,63.2932479893835,62.561845205874576,15.0,82.0,3600,1781,391272,5347
HAI,without_geco_ignored,5.0,2.0,grid,47,45,2,66.37023593466425,40.87403598971722,50.59140900601785,61.46781864203788,63.602334760398485,62.51686228740483,11.0,82.0,3657,1853,391200,5290
HAI,without_geco_ignored,5.0,2.5,grid,47,45,2,65.76464304789033,41.28758242986476,50.72782202691568,60.27424506990708,63.82444865341278,61.99856491905369,20.0,82.0,3694,1923,391130,5253
HAI,without_geco_ignored,5.0,3.0,grid,47,45,2,65.20982065122757,41.85760590141947,50.98706603131382,60.24398656500514,64.1027771244235,62.11350789166698,14.0,82.0,3745,1998,391055,5202
HAI,without_geco_ignored,5.0,3.5,grid,47,45,2,64.79548177306178,42.3158600648262,51.19675456389452,59.90065145676119,64.35538259068527,62.04816323783796,15.0,82.0,3786,2057,390996,5161
HAI,without_geco_ignored,5.0,4.0,grid,47,45,2,64.3013284008744,42.74058343578853,51.34953672619847,57.90567092730499,64.56610055094336,61.054777381516566,14.0,82.0,3824,2123,390930,5123
HAI,without_geco_ignored,5.0,4.5,grid,47,45,2,63.870004974299455,43.053537498602886,51.435438643343566,57.16359148071805,64.70353923986865,60.70031619838001,13.0,82.0,3852,2179,390874,5095
HAI,without_geco_ignored,5.0,5.0,grid,47,45,2,63.41821743388834,43.42237621549123,51.54912757911497,57.171804988562414,64.88851701841615,60.78623388789358,14.0,82.0,3885,2241,390812,5062
HAI,without_geco_ignored,5.0,6.0,grid,47,45,2,62.49404289118348,43.97004582541634,51.620522241175706,54.89678301476079,65.11730367073638,59.571848419535264,11.0,82.0,3934,2361,390692,5013
HAI,without_geco_ignored,5.0,7.0,grid,47,45,2,61.50990099009901,44.43947691963787,51.59950684575952,54.42408946599213,65.31258257702842,59.3732526013427,15.0,82.0,3976,2488,390565,4971
HAI,without_geco_ignored,5.0,8.0,grid,47,45,2,60.89326267978804,44.95361573711858,51.72325102880658,56.53196594758079,65.54292981645521,60.7048755323225,6.0,82.0,4022,2583,390470,4925
HAI,without_geco_ignored,5.0,9.0,grid,47,45,2,60.25489033787789,45.44540069296971,51.81267919719655,55.32245831418924,65.75620516439454,60.08977658974474,12.0,82.0,4066,2682,390371,4881
HAI,without_geco_ignored,5.0,10.0,grid,47,45,2,59.83713828704376,45.99307030289482,52.00960566228514,53.18512654049093,65.9888050415886,58.89917198838853,8.0,82.0,4115,2762,390291,4832
HAI,without_geco_ignored,5.0,12.0,grid,47,45,2,59.02377268251512,46.89840169889348,52.267065271549576,53.08820123378671,66.41288906164617,59.00767616940432,4.0,82.0,4196,2913,390140,4751
HAI,without_geco_ignored,5.0,15.0,grid,47,45,2,57.62508338892594,48.27316418911367,52.53618781170174,52.28000032380666,66.98317111328191,58.72525718199974,8.0,82.0,4319,3176,389877,4628
